@class,id,subsite,node,sensor,method,stream,beginDT,endDT,annotation,exclusionFlag,source,qcFlag,parameters
.AnnotationRecord,3963,RS01SBPS,SF01A,2D-PHSENA101,,,2014-11-17 23:00:00+00:00,2015-06-13 07:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,1247,RS01SBPS,SF01A,2A-CTDPFA102,streamed,ctdpf_sbe43_sample,2014-11-20 13:27:46+00:00,2014-12-16 20:29:00+00:00,Cause of data gap under investigation.,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,3934,RS01SBPS,PC01A,4B-PHSENA102,,,2014-11-22 03:00:00+00:00,2014-12-16 18:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,1248,RS01SBPS,,,,,2014-12-07 19:45:00+00:00,2014-12-16 00:00:00+00:00,"Note: PFE down. HVPS1 MOV explosion, 800A breaker tripped, investigation and restoration",False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1249,RS01SBPS,PC01A,4A-CTDPFA103,streamed,ctdpf_optode_sample,2014-12-07 20:59:40+00:00,2014-12-16 20:51:19+00:00,"PFE down. HVPS1 MOV explosion, 800A breaker tripped, investigation and restoration",False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,1250,RS01SBPS,,,,,2015-01-07 07:32:00+00:00,2015-01-07 08:06:00+00:00,Note: PNWGP Portland <-> Seattle outage. Possible data gap < 24h.,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1251,RS01SBPS,,,,,2015-01-31 00:00:00+00:00,2015-02-04 00:00:00+00:00,Note: Intermittent partial data loss due to storage drive problems at OTB,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1252,RS01SBPS,PC01A,4A-CTDPFA103,streamed,ctdpf_optode_sample,2015-02-01 20:36:30+00:00,2015-02-03 09:56:43+00:00,Intermittent partial data loss due to storage drive problems at OTB,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,1253,RS01SBPS,SF01A,2A-CTDPFA102,streamed,ctdpf_sbe43_sample,2015-02-01 20:36:31+00:00,2015-02-03 09:57:03+00:00,Intermittent partial data loss due to storage drive problems at OTB,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,3935,RS01SBPS,PC01A,4B-PHSENA102,,,2015-02-02 00:00:00+00:00,2015-02-03 06:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3936,RS01SBPS,PC01A,4B-PHSENA102,,,2015-02-10 21:00:00+00:00,2015-03-03 03:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,1254,RS01SBPS,PC01A,4A-CTDPFA103,streamed,ctdpf_optode_sample,2015-03-07 23:04:22+00:00,2015-03-09 07:39:39+00:00,Cause of data gap under investigation.,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,1255,RS01SBPS,SF01A,2A-CTDPFA102,streamed,ctdpf_sbe43_sample,2015-03-07 23:08:40+00:00,2015-03-09 07:39:50+00:00,Cause of data gap under investigation.,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,3937,RS01SBPS,PC01A,4B-PHSENA102,,,2015-03-08 03:00:00+00:00,2015-03-09 06:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,1256,RS01SBPS,,,,,2015-03-21 14:10:00+00:00,2015-03-22 04:20:00+00:00,Note: PNWGP outage due to City of Seattle fiber cable work. Possible data gap < 24h.,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,3982,RS01SBPS,SF01A,4F-PCO2WA101,,,2015-04-24 22:05:10+00:00,2015-05-26 16:05:10+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3938,RS01SBPS,PC01A,4B-PHSENA102,,,2015-05-21 00:00:00+00:00,2015-07-08 18:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,1258,RS01SBPS,SF01A,2A-CTDPFA102,streamed,ctdpf_sbe43_sample,2015-05-28 00:00:00+00:00,2015-05-30 00:00:00+00:00,Large pressure increase over period of time. Likely that platform moved with a change in current.,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1257,RS01SBPS,PC01A,4A-CTDPFA103,streamed,ctdpf_optode_sample,2015-05-28 00:00:00+00:00,2015-05-30 00:00:00+00:00,Large pressure increase over period of time. Likely that platform moved with a change in current.,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1259,RS01SBPS,,,,,2015-06-13 00:00:00+00:00,2015-06-15 16:30:00+00:00,Note: Network issues due to fire that damaged fibers between Portland and Seattle,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,3964,RS01SBPS,SF01A,2D-PHSENA101,,,2015-06-14 12:00:00+00:00,2015-06-16 07:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3983,RS01SBPS,SF01A,4F-PCO2WA101,,,2015-06-15 17:05:10+00:00,2015-06-17 21:44:19+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,1260,RS01SBPS,SF01A,2A-CTDPFA102,streamed,ctdpf_sbe43_sample,2015-07-06 00:00:00+00:00,2015-07-08 22:05:39+00:00,Cause of data gap under investigation.,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,208,RS01SBPS,PC01A,4A-CTDPFA103,streamed,ctdpf_optode_sample,2015-07-07 16:12:00+00:00,2016-07-17 00:00:00+00:00,"Due to errors during vendor calibration, a calibration offset (CC_offset) of -5.24 is being applied during the on-demand creation of the L1 Seawater Pressure (dbar) data product from this instrument. For more information please contact help@oceanobservatories.org.",False,friedrich.knuth@rutgers.edu,,[909]
.AnnotationRecord,1261,RS01SBPS,PC01A,4A-CTDPFA103,streamed,ctdpf_optode_sample,2015-07-07 16:12:00+00:00,2015-07-08 20:37:13+00:00,Cause of data gap under investigation.,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,5509,RS01SBPS,PC01A,05-ADCPTD102,,,2015-07-07 16:12:01+00:00,2016-07-18 17:24:12+00:00,"When deployed, the ADCP was configured to collect data over 30 bins, rather than the specified 28 bins.",False,m.vardaro@gmail.com,suspect,[]
.AnnotationRecord,209,RS01SBPS,SF01A,2A-CTDPFA102,streamed,ctdpf_sbe43_sample,2015-07-07 20:47:00+00:00,2016-07-17 00:00:00+00:00,"Due to errors during vendor calibration, a calibration offset (CC_offset) of -1.7 is being applied during the on-demand creation of the L1 Seawater Pressure (dbar) data product from this instrument. For more information please contact help@oceanobservatories.org.",False,friedrich.knuth@rutgers.edu,,[909]
.AnnotationRecord,1370,RS01SBPS,SF01A,4A-NUTNRA101,streamed,nutnr_a_sample,2015-07-08 22:22:01.974000+00:00,2016-02-05 02:00:11.695000+00:00,This instrument was deployed with onboard processing set to freshwater mode leading to an invalid L1 Dissolved Nitrate Concentration data product. The L2 version of the data product is unaffected by that onboard setting as it is calculated using the L0 data with salinity and temperature from a co-located CTD. Redmine: 8659,False,friedrich.knuth@rutgers.edu,suspect,"[2320, 315]"
.AnnotationRecord,572,RS01SBPS,SF01A,4A-NUTNRA101,streamed,nutnr_a_sample,2015-07-08 22:22:01.974000+00:00,2016-02-05 02:00:11.695000+00:00,This instrument was deployed with onboard processing set to freshwater mode leading to an invalid L1 Dissolved Nitrate Concentration data product. The L2 version of the data product is unaffected by that onboard setting as it is calculated using the L0 data with salinity and temperature from a co-located CTD. Redmine: 8659...,False,friedrich.knuth@rutgers.edu,suspect,"[2320, 315]"
.AnnotationRecord,3965,RS01SBPS,SF01A,2D-PHSENA101,,,2015-07-30 11:00:00+00:00,2016-07-18 22:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,1262,RS01SBPS,,,,,2015-08-29 00:00:00+00:00,2015-08-29 00:30:00+00:00,Note: Outage during major utility power failure in Seattle. Possible data gap < 24h.,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1263,RS01SBPS,SF01A,2A-CTDPFA102,streamed,ctdpf_sbe43_sample,2015-09-30 23:59:59+00:00,2015-10-02 22:15:31+00:00,Cause of data gap under investigation.,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,1264,RS01SBPS,SF01A,2A-CTDPFA102,streamed,ctdpf_sbe43_sample,2015-10-28 13:37:12+00:00,2015-11-05 18:44:35+00:00,Cause of data gap under investigation.,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,1265,RS01SBPS,SF01A,2A-CTDPFA102,streamed,ctdpf_sbe43_sample,2015-12-15 19:00:00+00:00,2016-01-07 09:00:00+00:00,"Data values are within plausible ranges, but lower than usual L0 conductivity values throughout the entire water column during this time period make the salinity, oxygen, and density products suspect.",False,knuth@marine.rutgers.edu,suspect,"[3777, 194, 5, 13, 910]"
.AnnotationRecord,3939,RS01SBPS,PC01A,4B-PHSENA102,,,2015-12-23 06:00:00+00:00,2016-07-18 15:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,1266,RS01SBPS,,,,,2016-01-07 06:10:00+00:00,2016-01-07 06:52:00+00:00,Note: Four 1-minute outages between Portland and Seattle due to maintenance. Possible data gap < 24h.,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,3773,RS01SBPS,SF01A,3B-OPTAAD101,,,2016-01-19 05:59:00+00:00,2016-07-17 00:00:00+00:00,No data output following a network troubleshooting effort. Instrument offline.,False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,1267,RS01SBPS,SF01A,2A-CTDPFA102,streamed,ctdpf_sbe43_sample,2016-03-06 05:00:00+00:00,2016-03-09 07:00:00+00:00,"Data values are within plausible ranges, but lower than usual L0 conductivity values throughout the entire water column during this time period make the salinity, oxygen, and density products suspect.",False,knuth@marine.rutgers.edu,suspect,"[3777, 194, 5, 13, 910]"
.AnnotationRecord,1268,RS01SBPS,,,,,2016-03-10 23:06:00+00:00,2016-03-11 09:30:00+00:00,Note: Fiber break between Portland and Seattle. Possible data gap < 24h.,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1269,RS01SBPS,SF01A,2A-CTDPFA102,streamed,ctdpf_sbe43_sample,2016-03-14 22:00:00+00:00,2016-03-20 10:00:00+00:00,"Data values are within plausible ranges, but lower than usual L0 conductivity values throughout the entire water column during this time period make the salinity, oxygen, and density products suspect.",False,knuth@marine.rutgers.edu,suspect,"[3777, 194, 5, 13, 910]"
.AnnotationRecord,1270,RS01SBPS,SF01A,2A-CTDPFA102,streamed,ctdpf_sbe43_sample,2016-04-01 19:00:00+00:00,2016-04-14 08:00:00+00:00,"Data values are within plausible ranges, but lower than usual values throughout the entire water column during this time period make the values suspect.",False,knuth@marine.rutgers.edu,suspect,[3777]
.AnnotationRecord,1271,RS01SBPS,SF01A,2A-CTDPFA102,streamed,ctdpf_sbe43_sample,2016-04-23 05:32:40+00:00,2016-04-25 02:24:00+00:00,Cause of data gap under investigation.,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,1272,RS01SBPS,SF01A,2A-CTDPFA102,streamed,ctdpf_sbe43_sample,2016-05-07 02:00:00+00:00,2016-05-10 06:00:00+00:00,"Data values are within plausible ranges, but lower than usual L0 conductivity values throughout the entire water column during this time period make the salinity, oxygen, and density products suspect.",False,knuth@marine.rutgers.edu,suspect,"[3777, 194, 5, 13, 910]"
.AnnotationRecord,1273,RS01SBPS,SF01A,2A-CTDPFA102,streamed,ctdpf_sbe43_sample,2016-05-17 17:00:00+00:00,2016-05-25 08:00:00+00:00,"Data values are within plausible ranges, but lower than usual L0 conductivity values throughout the entire water column during this time period make the salinity, oxygen, and density products suspect.",False,knuth@marine.rutgers.edu,suspect,"[3777, 194, 5, 13, 910]"
.AnnotationRecord,1274,RS01SBPS,,,,,2016-05-20 16:33:00+00:00,2016-05-20 18:04:00+00:00,Note: Fiber break between Portland and Pacific City. Possible data gap < 24h.,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1275,RS01SBPS,SF01A,2A-CTDPFA102,streamed,ctdpf_sbe43_sample,2016-06-15 17:00:00+00:00,2016-06-19 17:00:00+00:00,"Data values are within plausible ranges, but lower than usual L0 conductivity values throughout the entire water column during this time period make the salinity, oxygen, and density products suspect.",False,knuth@marine.rutgers.edu,suspect,"[3777, 194, 5, 13, 910]"
.AnnotationRecord,1276,RS01SBPS,,,,,2016-07-12 02:53:00+00:00,2016-07-12 03:51:00+00:00,Note: Unexplained loss of power at Pittock Building in Portland. Possible data gap < 24h.,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,4329,RS01SBPS,PC01A,4A-DOSTAD103,,do_stable_sample,2016-07-17 21:13:20+00:00,2017-07-29 14:53:20+00:00,"Due to errors during vendor calibration, there were issues with the onboard-calculated O2 products during this deployment. The calibration files have been corrected, and the O2 values derived using the external OOI Stern-Volmer-Uchida algorithm [DO from Phase (L1 product) and DO from Phase - Corrected (L2 product)] should be considered valid. The onboard-calculated Stern-Volmer values [DO from Onboard Calculation (L1) and DO from Onboard Calculation - Corrected (L2)] should NOT be used during this time range.",False,m.vardaro@gmail.com,fail,"[964, 14]"
.AnnotationRecord,203,RS01SBPS,PC01A,4A-CTDPFA103,streamed,ctdpf_optode_sample,2016-07-17 22:20:26.975000+00:00,2017-07-29 16:01:48.351000+00:00,"EDIT: Due to errors during vendor calibration, there were issues with the onboard-calculated O2 products during this deployment. The calibration files have been corrected, and the O2 values derived using the external OOI Stern-Volmer-Uchida algorithm [DO from Phase (L1 product) and DO from Phase - Corrected (L2 product)] should be considered valid. The onboard-calculated Stern-Volmer values [DO from Onboard Calculation (L1) and DO from Onboard Calculation - Corrected (L2)] should NOT be used during this time range.",False,friedrich.knuth@rutgers.edu,fail,"[964, 14]"
.AnnotationRecord,210,RS01SBPS,SF01A,2A-CTDPFA102,streamed,ctdpf_sbe43_sample,2016-07-18 00:19:00+00:00,2017-07-28 03:00:00+00:00,"Due to errors during vendor calibration, a calibration offset (CC_offset) of 4.13 is being applied during the on-demand creation of the L1 Seawater Pressure (dbar) data product from this instrument. For more information please contact help@oceanobservatories.org.",False,friedrich.knuth@rutgers.edu,,[909]
.AnnotationRecord,1277,RS01SBPS,SF01A,2A-CTDPFA102,streamed,ctdpf_sbe43_sample,2016-07-18 00:19:00+00:00,2016-07-18 17:42:52+00:00,Cause of data gap under investigation.,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,3774,RS01SBPS,SF01A,4F-PCO2WA101,,,2016-07-18 00:19:00+00:00,2017-07-28 03:00:00+00:00,"Upon deployment, we had no communication with the instrument and observed fluctuating ground faults. Following an i2c error on the instrument port, the port was powered off and the instrument taken offline.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,1278,RS01SBPS,SF01A,2A-CTDPFA102,streamed,ctdpf_sbe43_sample,2016-07-27 10:00:00+00:00,2016-07-30 17:00:00+00:00,"Data values are within plausible ranges, but lower than usual L0 conductivity values throughout the entire water column during this time period make the salinity, oxygen, and density products suspect.",False,knuth@marine.rutgers.edu,suspect,"[3777, 194, 5, 13, 910]"
.AnnotationRecord,1279,RS01SBPS,PC01A,4A-CTDPFA103,streamed,ctdpf_optode_sample,2016-09-18 15:00:00+00:00,2016-09-25 02:00:00+00:00,Suspect sudden drop in conductivity during this time period,False,knuth@marine.rutgers.edu,suspect,"[194, 5, 13, 910]"
.AnnotationRecord,1280,RS01SBPS,SF01A,2A-CTDPFA102,streamed,ctdpf_sbe43_sample,2016-09-19 21:00:00+00:00,2016-09-23 04:00:00+00:00,"Data values are within plausible ranges, but lower than usual values throughout the entire water column during this time period make the values suspect.",False,knuth@marine.rutgers.edu,suspect,[3777]
.AnnotationRecord,3966,RS01SBPS,SF01A,2D-PHSENA101,,,2016-09-21 08:36:52+00:00,2016-09-25 08:29:50+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3967,RS01SBPS,SF01A,2D-PHSENA101,,,2016-11-10 22:03:54+00:00,2016-11-15 22:10:54+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3968,RS01SBPS,SF01A,2D-PHSENA101,,,2016-11-18 06:30:00+00:00,2016-11-23 08:49:13+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,1281,RS01SBPS,,,,,2016-12-17 18:00:00+00:00,2016-12-17 19:00:00+00:00,Note: Corvalis data center lost power. Possible data gap < 24h.,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1282,RS01SBPS,,,,,2016-12-22 01:50:00+00:00,2016-12-23 12:44:00+00:00,Note: Fiber break in Portland due to train crash. Possible data gap < 24h.,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,3940,RS01SBPS,PC01A,4B-PHSENA102,,,2016-12-22 03:00:00+00:00,2016-12-23 09:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,1283,RS01SBPS,,,,,2017-01-08 19:58:00+00:00,2017-01-08 21:41:00+00:00,Note: Network outage during major Seattle utility power failure. Possible data gap < 24h.,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1284,RS01SBPS,PC01A,4A-CTDPFA103,streamed,ctdpf_optode_sample,2017-01-09 18:30:53+00:00,2017-02-16 23:02:04+00:00,Cause of data gap under investigation.,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,1285,RS01SBPS,SF01A,2A-CTDPFA102,streamed,ctdpf_sbe43_sample,2017-01-09 18:30:53+00:00,2017-01-11 00:55:40+00:00,Cause of data gap under investigation.,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,1286,RS01SBPS,,,,,2017-01-09 18:32:00+00:00,2017-01-09 21:30:00+00:00,Note: Lightning strike in Pacific City led to data interruption through isolation of both cable lines from shore station equipment. Possible data gap < 24h.,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,3941,RS01SBPS,PC01A,4B-PHSENA102,,,2017-01-09 21:00:00+00:00,2017-01-11 00:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,1287,RS01SBPS,SF01A,,,,2017-01-29 00:00:00+00:00,2017-08-04 00:00:00+00:00,"On Sunday, January 29th, the Shallow Profiler at Slope Base (SC01A) stopped during the profiler down cast - approximately 80m of cable out (120m below the surface). Initial analysis of the engineering data indicates the profiler encountered a high electrical current event, and level wind/winch speed mismatch (similar to SC03A). The power to the port was turned off on 1/29 pending additional analysis. Additional analysis of the engineering, science and environmental data is in process. The Science Pod is not currently powered and science/engineering data is not being collected.",False,knuth@marine.rutgers.edu,not_operational,[]
.AnnotationRecord,1288,RS01SBPS,,,,,2017-02-07 13:00:00+00:00,2017-02-07 15:00:00+00:00,Note: Outage during PNWGP 1-hour router-maintenance. Possible data gap < 24h.,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1289,RS01SBPS,,,,,2017-02-15 14:43:06+00:00,2017-02-15 17:16:00+00:00,"Note: On Wednesday, February 15, power to the North and South cable lines of the Cabled Array was interrupted and all deployed infrastructure went offline.  Power was restored on February 16. No hardware issue subsea was identified. Possible data gap < 24h.",False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,3942,RS01SBPS,PC01A,4B-PHSENA102,,,2017-02-15 18:00:00+00:00,2017-02-16 21:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,1290,RS01SBPS,PC01A,4A-CTDPFA103,streamed,ctdpf_optode_sample,2017-03-16 13:50:00+00:00,2017-03-19 05:00:00+00:00,Suspect sudden drop in conductivity during this time period,False,knuth@marine.rutgers.edu,suspect,"[194, 5, 13, 910]"
.AnnotationRecord,3943,RS01SBPS,PC01A,4B-PHSENA102,,,2017-07-28 06:00:00+00:00,2017-08-04 18:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,4350,RS01SBPS,PC01A,4A-CTDPFA103,streamed,ctdpf_optode_sample,2017-08-04 19:30:00+00:00,2021-08-04 20:20:00+00:00,"Analog output from the optodes is produced by using a digital to analog converter (DAC). DAC configuration was initially only done at power up or reset, but firmware version 4.6.4 began updating configuration each time the analog output value was updated to ensure long-term continuous operation. Unfortunately, this also produced a voltage jump, creating erratic noise in the output data. The firmware has been corrected, but only the onboard-calculated Stern-Volmer values [DO from Onboard Calculation (L1 product; 'ctd_tc_oxygen') and DO from Onboard Calculation - Corrected (L2 product; 'dissolved_oxygen')] should be used during this annotated time range, NOT the 'DO from Phase' data which contain the noisy analog signal.",False,m.vardaro@gmail.com,suspect,"[8109, 8110]"
