@class,id,subsite,node,sensor,method,stream,beginDT,endDT,annotation,exclusionFlag,source,qcFlag,parameters
.AnnotationRecord,1041,CE04OSPS,PC01B,4A-CTDPFA109,streamed,ctdpf_optode_sample,2015-08-03 23:59:59+00:00,2015-08-05 06:47:21+00:00,"Parameters: oxygen, ctd_tc_oxygen, dissolved_oxygen. Values are too high at start of deployment and exceeded 400 umol L-1 (kg-1 for DO). Redmine 12297",False,knuth@marine.rutgers.edu,suspect,"[964, 197, 14]"
.AnnotationRecord,1042,CE04OSPS,,,,,2015-08-29 00:00:00+00:00,2015-08-29 00:30:00+00:00,Note: Intermittent data gaps. Outage during major utility power failure in Seattle,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,3900,CE04OSPS,PC01B,4D-PCO2WA105,,,2015-08-30 03:00:00+00:00,2015-09-01 21:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3873,CE04OSPS,PC01B,4B-PHSENA106,,,2015-10-03 00:00:00+00:00,2016-01-04 03:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3901,CE04OSPS,PC01B,4D-PCO2WA105,,,2015-10-20 03:00:00+00:00,2015-10-28 21:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3902,CE04OSPS,PC01B,4D-PCO2WA105,,,2015-12-28 06:00:00+00:00,2016-01-04 15:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,1043,CE04OSPS,,,,,2016-01-07 06:10:00+00:00,2016-01-07 06:52:00+00:00,Note: Four 1-minute outages between Portland and Seattle due to maintenance,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,3874,CE04OSPS,PC01B,4B-PHSENA106,,,2016-01-07 15:00:00+00:00,2016-01-14 03:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3903,CE04OSPS,PC01B,4D-PCO2WA105,,,2016-02-27 18:00:00+00:00,2016-02-29 00:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3875,CE04OSPS,PC01B,4B-PHSENA106,,,2016-02-27 18:00:00+00:00,2016-02-28 21:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,1044,CE04OSPS,,,,,2016-03-10 23:06:00+00:00,2016-03-11 09:30:00+00:00,Note: Fiber break between Portland and Seattle,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,3876,CE04OSPS,PC01B,4B-PHSENA106,,,2016-04-07 03:00:00+00:00,2016-04-08 21:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,1045,CE04OSPS,SF01B,2A-CTDPFA107,streamed,ctdpf_sbe43_sample,2016-04-14 19:55:47+00:00,2016-04-19 23:05:49+00:00,Note: Data gap under investigation,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,1046,CE04OSPS,SF01B,2A-CTDPFA107,streamed,ctdpf_sbe43_sample,2016-04-23 15:10:16+00:00,2016-04-25 02:23:59+00:00,Note: Data gap under investigation,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,1047,CE04OSPS,,,,,2016-05-20 16:33:00+00:00,2016-05-20 18:04:00+00:00,Note: Fiber break between Portland and Pacific City,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,3877,CE04OSPS,PC01B,4B-PHSENA106,,,2016-06-21 06:00:00+00:00,2016-07-19 08:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,1048,CE04OSPS,,,,,2016-07-12 02:53:00+00:00,2016-07-12 03:51:00+00:00,Note: Unexplained loss of power at Pittock Building in Portland,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1049,CE04OSPS,SF01B,2A-CTDPFA107,,,2016-07-13 00:00:00+00:00,2016-07-20 00:00:00+00:00,Note: Intermittent data gaps as instrument came back online.,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,3904,CE04OSPS,PC01B,4D-PCO2WA105,,,2016-07-13 06:00:00+00:00,2016-07-19 09:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,200,CE04OSPS,PC01B,4A-CTDPFA109,streamed,ctdpf_optode_sample,2016-07-18 12:51:58.991000+00:00,2017-07-28 12:13:40.463000+00:00,"EDIT: Due to errors during vendor calibration, there were issues with the onboard-calculated O2 products during this deployment. The calibration files have been corrected, and the O2 values derived using the external OOI Stern-Volmer-Uchida algorithm [DO from Phase (L1 product) and DO from Phase - Corrected (L2 product)] should be considered valid. The onboard-calculated Stern-Volmer values [DO from Onboard Calculation (L1) and DO from Onboard Calculation - Corrected (L2)] should NOT be used during this time range.",False,friedrich.knuth@rutgers.edu,fail,"[964, 14]"
.AnnotationRecord,4325,CE04OSPS,PC01B,4A-DOSTAD109,,do_stable_sample,2016-07-18 13:53:20+00:00,2017-07-28 11:06:40+00:00,"Due to errors during vendor calibration, there were issues with the onboard-calculated O2 products during this deployment. The calibration files have been corrected, and the O2 values derived using the external OOI Stern-Volmer-Uchida algorithm [DO from Phase (L1 product) and DO from Phase - Corrected (L2 product)] should be considered valid. The onboard-calculated Stern-Volmer values [DO from Onboard Calculation (L1) and DO from Onboard Calculation - Corrected (L2)] should NOT be used during this time range.",False,m.vardaro@gmail.com,fail,"[964, 14]"
.AnnotationRecord,1063,CE04OSPS,SF01B,2A-CTDPFA107,streamed,ctdpf_sbe43_sample,2016-07-19 00:00:00+00:00,2017-07-27 23:31:07+00:00,"Parameters: corrected_dissolved_oxygen, ext_volt0. Suspect values due to possible sensor malfunction. ",False,wruef@uw.edu,suspect,"[3777, 2310]"
.AnnotationRecord,206,CE04OSPS,PC01B,4A-CTDPFA109,streamed,ctdpf_optode_sample,2016-07-19 08:00:00+00:00,2017-07-28 00:00:00+00:00,"Due to errors during vendor calibration, a calibration offset (CC_offset) of -19.55 is being applied during the on-demand creation of the L1 Seawater Pressure (dbar) data product from this instrument. For more information please contact help@oceanobservatories.org.",False,friedrich.knuth@rutgers.edu,,[909]
.AnnotationRecord,207,CE04OSPS,SF01B,2A-CTDPFA107,streamed,ctdpf_sbe43_sample,2016-07-19 08:00:00+00:00,2017-07-28 00:00:00+00:00,"Due to errors during vendor calibration, a calibration offset (CC_offset) of 9.6 is being applied during the on-demand creation of the L1 Seawater Pressure (dbar) data product from this instrument. For more information please contact help@oceanobservatories.org.",False,friedrich.knuth@rutgers.edu,,[909]
.AnnotationRecord,3770,CE04OSPS,PC01B,4B-PHSENA106,,,2016-07-19 08:00:00+00:00,2017-07-28 00:00:00+00:00,Connector cable was pulled from the instrument during deployment. Port powered off.,False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,3917,CE04OSPS,SF01B,2B-PHSENA108,,,2016-08-05 21:00:00+00:00,2016-08-07 10:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3918,CE04OSPS,SF01B,2B-PHSENA108,,,2016-08-15 01:00:00+00:00,2016-09-01 09:43:04+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3919,CE04OSPS,SF01B,2B-PHSENA108,,,2016-09-04 08:49:55+00:00,2016-10-07 08:49:55+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,1050,CE04OSPS,,,,,2016-12-17 18:00:00+00:00,2016-12-17 19:00:00+00:00,Note: Corvallis data center lost power,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1051,CE04OSPS,,,,,2016-12-22 01:50:00+00:00,2016-12-23 12:44:00+00:00,Note: Fiber break in Portland due to train crash,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,3905,CE04OSPS,PC01B,4D-PCO2WA105,,,2016-12-22 03:00:00+00:00,2016-12-23 12:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,1052,CE04OSPS,,,,,2017-01-08 19:58:00+00:00,2017-01-08 21:41:00+00:00,Note: Network outage during major Seattle utility power failure,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1053,CE04OSPS,,,,,2017-01-09 18:30:53+00:00,2017-01-09 20:25:00+00:00,"Note: Lightning strike in Pacific City led to isolation of both cable lines from shore station equipment, when Power Feed Equipment High Voltage Opening Switches operated. All deployed infrastructure went offline.",False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1054,CE04OSPS,SF01B,2A-CTDPFA107,streamed,ctdpf_sbe43_sample,2017-01-09 20:25:00+00:00,2017-01-11 01:09:09+00:00,CTD offline because of power interruption caused by lightning strike in Pacific City in close proximity to shore station.,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,1055,CE04OSPS,PC01B,4A-CTDPFA109,streamed,ctdpf_optode_sample,2017-01-09 20:25:00+00:00,2017-01-11 01:02:52+00:00,CTD offline because of power interruption caused by lightning strike in Pacific City in close proximity to shore station.,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,3906,CE04OSPS,PC01B,4D-PCO2WA105,,,2017-01-09 21:00:00+00:00,2017-02-02 00:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,1056,CE04OSPS,SF01B,,,,2017-01-30 23:31:07+00:00,2017-07-27 23:31:07+00:00,"Note: Due to the observed damage to the EM cable, the winched profiler has been returned to the dock and secured. Detailed inspection of engineering video of the Shallow Profiler-Endurance EM cable recorded earlier in the deployment indicates the anomalies most likely occurred in October 2016. Based on the video, it appears only the outer strength member is compromised. Due to the possibility the damage will continue to get worse and not wanting to risk the Science Pod (SciP) breaking free, profiling at this site has been restricted; however the SciP remains powered with its instruments active and collecting/transmitting data.",False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1057,CE04OSPS,,,,,2017-02-07 13:00:00+00:00,2017-02-07 15:00:00+00:00,Note: Intermittent data gaps. Outage during PNWGP 1-hour router-maintenance ,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1061,CE04OSPS,PC01B,4A-CTDPFA109,streamed,ctdpf_optode_sample,2017-02-15 14:43:05+00:00,2017-02-15 17:16:00+00:00,Power Feed Equipment failure during major utility power issues related to lightning strike on Pacific City electrical sub-station.  All deployed infrastructure went offline. Power was restored on February 16. No hardware issue subsea was identified.,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,1059,CE04OSPS,SF01B,2A-CTDPFA107,streamed,ctdpf_sbe43_sample,2017-02-15 14:43:05+00:00,2017-02-15 17:16:00+00:00,Power Feed Equipment failure during major utility power issues related to lightning strike on Pacific City electrical sub-station.  All deployed infrastructure went offline. Power was restored on February 16. No hardware issue subsea was identified.,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,1058,CE04OSPS,,,,,2017-02-15 14:43:05+00:00,2017-02-15 17:16:00+00:00,Note: Power Feed Equipment failure during major utility power issues related to lightning strike on Pacific City electrical sub-station.  All deployed infrastructure went offline. Power was restored on February 16. No hardware issue subsea was identified.,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1060,CE04OSPS,SF01B,2A-CTDPFA107,streamed,ctdpf_sbe43_sample,2017-02-15 14:43:05+00:00,2017-02-16 23:31:07+00:00,CTD offline because of power interruption caused by lightning strike in Pacific City in close proximity to shore station.,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,1062,CE04OSPS,PC01B,4A-CTDPFA109,streamed,ctdpf_optode_sample,2017-02-15 17:16:00+00:00,2017-02-16 23:12:03+00:00,CTD offline because of power interruption caused by lightning strike in Pacific City in close proximity to shore station.,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,3907,CE04OSPS,PC01B,4D-PCO2WA105,,,2017-02-15 18:00:00+00:00,2017-02-17 00:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3920,CE04OSPS,SF01B,2B-PHSENA108,,,2017-03-16 00:00:00+00:00,2017-03-25 18:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3921,CE04OSPS,SF01B,2B-PHSENA108,,,2017-04-03 15:00:00+00:00,2017-05-01 12:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3922,CE04OSPS,SF01B,2B-PHSENA108,,,2017-05-23 08:00:00+00:00,2017-05-29 12:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3923,CE04OSPS,SF01B,2B-PHSENA108,,,2017-07-12 18:00:00+00:00,2017-07-22 14:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3878,CE04OSPS,PC01B,4B-PHSENA106,,,2017-07-28 00:00:00+00:00,2017-08-02 18:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3908,CE04OSPS,PC01B,4D-PCO2WA105,,,2017-07-28 03:00:00+00:00,2017-08-05 18:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,4348,CE04OSPS,PC01B,4A-CTDPFA109,streamed,ctdpf_optode_sample,2017-07-29 05:24:00+00:00,2020-08-18 01:24:00+00:00,"Analog output from the optodes is produced by using a digital to analog converter (DAC). DAC configuration was initially only done at power up or reset, but firmware version 4.6.4 began updating configuration each time the analog output value was updated to ensure long-term continuous operation. Unfortunately, this also produced a voltage jump, creating erratic noise in the output data. The firmware has been corrected, but only the onboard-calculated Stern-Volmer values [DO from Onboard Calculation (L1 product; 'ctd_tc_oxygen') and DO from Onboard Calculation - Corrected (L2 product; 'dissolved_oxygen')] should be used during this annotated time range, NOT the 'DO from Phase' data which contain the noisy analog signal.",False,m.vardaro@gmail.com,suspect,"[8109, 8110]"
.AnnotationRecord,4341,CE04OSPS,PC01B,4A-DOSTAD109,streamed,do_stable_sample,2017-07-29 05:24:00+00:00,2020-08-18 01:24:00+00:00,"Analog output from the optodes is produced by using a digital to analog converter (DAC). DAC configuration was initially only done at power up or reset, but firmware version 4.6.4 began updating configuration each time the analog output value was updated to ensure long-term continuous operation. Unfortunately, this also produced a voltage jump, creating erratic noise in the output data. The firmware has been corrected, but only the onboard-calculated Stern-Volmer values [DO from Onboard Calculation (L1 product; 'ctd_tc_oxygen') and DO from Onboard Calculation - Corrected (L2 product; 'dissolved_oxygen')] should be used during this annotated time range, NOT the 'DO from Phase' data which contain the noisy analog signal.",False,m.vardaro@gmail.com,suspect,"[8107, 8108]"
.AnnotationRecord,1064,CE04OSPS,SF01B,2A-CTDPFA107,streamed,ctdpf_sbe43_sample,2017-08-02 00:00:07+00:00,2017-09-16 12:13:40+00:00,Parameter: corrected_dissolved_oxygen. Suspect values due to possible issue with calibration data. Awaiting feedback from Marine Implementing Organization. Redmine 8668,False,knuth@marine.rutgers.edu,suspect,[3777]
.AnnotationRecord,3932,CE04OSPS,SF01B,4F-PCO2WA102,,,2017-08-02 02:13:20+00:00,2017-09-16 12:15:18+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3879,CE04OSPS,PC01B,4B-PHSENA106,,,2017-08-04 03:00:00+00:00,2017-08-05 15:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3924,CE04OSPS,SF01B,2B-PHSENA108,,,2017-08-06 19:49:01+00:00,2017-09-16 12:15:15+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3880,CE04OSPS,PC01B,4B-PHSENA106,,,2017-09-06 00:00:00+00:00,2017-09-07 21:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,181,CE04OSPS,,,,,2017-09-16 11:30:00+00:00,2017-09-16 12:13:40+00:00,"Data are suspect during this time range, due to the following event: On Saturday, September 16, 2017 at around 12:15 GMT, the CA Shallow Profiler at Endurance (CE04OSPS) went offline due to an overcurrent power event. Initial investigation indicated external aggression on one of the two anchor legs, pulling the platform that is normally fixed at 200m below the surface to 400m, and then rose to 100m before communications were lost. No data products are expected from CE04OSPS until the platform is re-deployed. For more information, please contact help@oceanobservatories.org",False,friedrich.knuth@rutgers.edu,suspect,[]
.AnnotationRecord,221,CE04OSPS,,,streamed,,2017-09-16 12:13:41+00:00,2018-07-17 15:00:00+00:00,"On Saturday, September 16, 2017 at around 12:15 GMT, the CA Shallow Profiler at Endurance (CE04OSPS) went offline due to an overcurrent power event. Initial investigation indicated external aggression on one of the two anchor legs, pulling the platform that is normally fixed at 200m below the surface to 400m, and then rose to 100m before communications were lost. No data products are expected from CE04OSPS until the platform is re-deployed. For more information, please contact help@oceanobservatories.org",False,friedrich.knuth@rutgers.edu,not_operational,[]
.AnnotationRecord,1545,CE04OSPS,PC01B,4D-PCO2WA105,streamed,pco2w_a_sami_data_record,2018-07-17 16:05:11.286000+00:00,2019-01-10 00:00:00+00:00,"* UPDATED, 2019-01-15: After careful review, the original data product algorithm (pco2_pco2wat) for this sensor was found to contain an error that resulted in calculation of incorrect derived L1 pCO2 values. In consultation with the vendor, the algorithm has been corrected, verified, and uploaded to the OOI system. This update, effective 2019-01-10, applies to all deployments for this sensor. All derived L1 pCO2 data products generated prior to this date should be re-requested in order to ensure utilization of the correct algorithm.  The updated algorithm can be viewed at  https://github.com/oceanobservatories/ion-functions/blob/master/ion_functions/data/co2_functions.py. *\n\nUntil further notice, derived L1 pCO2 data products from this sensor are incorrect and should not be used. A significant discrepancy has been uncovered between the pCO2 values from shipboard water samples vs. values calculated by OOI system. The pco2_pco2wat algorithm is under review and can be viewed at https://github.com/ooici/ion-functions/blob/master/ion_functions/data/co2_functions.py. To receive instant notification of updates to the code, add yourself as a watcher to the GitHub repository linked above. For further questions please email help@oceanobservatories.org.

",False,wruef@uw.edu,,[]
.AnnotationRecord,1485,CE04OSPS,,,,,2018-08-22 17:00:00+00:00,2018-08-24 20:00:00+00:00,"On Wednesday Aug 22 2018, an automatic protective shutdown of primary power to the OOI Cabled Array occurred during installation of a new chiller system. Power was restored on Aug 24. Due to loss of power to the Cabled Array marine infrastructure, data were not collected by the instruments.",False,lgarzio@marine.rutgers.edu,not_operational,[]
.AnnotationRecord,3909,CE04OSPS,PC01B,4D-PCO2WA105,,,2018-08-22 21:00:00+00:00,2018-09-14 21:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3881,CE04OSPS,PC01B,4B-PHSENA106,,,2018-09-14 21:00:00+00:00,2018-10-15 15:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3910,CE04OSPS,PC01B,4D-PCO2WA105,,,2018-09-28 06:00:00+00:00,2018-10-19 21:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3882,CE04OSPS,PC01B,4B-PHSENA106,,,2018-10-18 12:00:00+00:00,2018-10-19 18:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
