@class,id,subsite,node,sensor,method,stream,beginDT,endDT,annotation,exclusionFlag,source,qcFlag,parameters
.AnnotationRecord,1301,RS03AXPS,PC03A,4A-CTDPFA303,streamed,ctdpf_optode_sample,2015-02-01 20:36:30+00:00,2015-02-03 09:57:13+00:00,Data gap under investigation.,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,1302,RS03AXPS,SF03A,2A-CTDPFA302,streamed,ctdpf_sbe43_sample,2015-02-01 20:36:30+00:00,2015-02-03 09:56:33+00:00,Data gap under investigation. Redmine 12133,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,3988,RS03AXPS,PC03A,4B-PHSENA302,,,2015-02-02 00:00:00+00:00,2015-02-03 06:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,4003,RS03AXPS,SF03A,2D-PHSENA301,,,2015-02-15 14:00:00+00:00,2015-03-14 22:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,1303,RS03AXPS,SF03A,2A-CTDPFA302,streamed,ctdpf_sbe43_sample,2015-02-26 17:01:52+00:00,2015-03-02 20:03:38+00:00,Data gap under investigation. Redmine 12133,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,1304,RS03AXPS,PC03A,4A-CTDPFA303,streamed,ctdpf_optode_sample,2015-03-07 23:06:52+00:00,2015-03-09 07:39:20+00:00,Data gap under investigation.,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,1305,RS03AXPS,SF03A,2A-CTDPFA302,streamed,ctdpf_sbe43_sample,2015-03-07 23:10:59+00:00,2015-03-09 07:39:49+00:00,Data gap under investigation. Redmine 12133,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,3989,RS03AXPS,PC03A,4B-PHSENA302,,,2015-03-08 03:00:00+00:00,2015-03-09 06:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,1306,RS03AXPS,,,,,2015-03-21 14:10:00+00:00,2015-03-22 04:20:00+00:00,Note: PNWGP outage due to City of Seattle fiber cable work,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,4004,RS03AXPS,SF03A,2D-PHSENA301,,,2015-03-29 02:00:00+00:00,2015-03-30 06:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,4715,RS03AXPS,SF03A,4A-NUTNRA301,,,2015-03-30 17:00:00+00:00,2015-04-01 18:00:00+00:00,Instrument taken offline.,False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,1307,RS03AXPS,SF03A,2A-CTDPFA302,streamed,ctdpf_sbe43_sample,2015-03-30 17:11:48+00:00,2015-04-01 17:37:12+00:00,Data gap under investigation.,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,4716,RS03AXPS,SF03A,4A-NUTNRA301,,,2015-04-01 18:00:00+00:00,2015-07-08 19:07:00+00:00,"Onboard processing was set to freshwater mode following an instrument reset, leading to an invalid L1 Dissolved Nitrate Concentration data product. The L2 version of the data product ('Nitrate Concentration - Temp and Sal Corrected') is unaffected by that onboard setting as it is calculated using the L0 data with salinity and temperature from a co-located CTD.",False,m.vardaro@gmail.com,suspect,[]
.AnnotationRecord,4005,RS03AXPS,SF03A,2D-PHSENA301,,,2015-04-04 06:00:00+00:00,2016-07-12 22:17:31+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,1308,RS03AXPS,SF03A,2A-CTDPFA302,streamed,ctdpf_sbe43_sample,2015-04-09 18:26:38+00:00,2015-04-13 20:52:28+00:00,Data gap under investigation. Redmine 12133,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,3990,RS03AXPS,PC03A,4B-PHSENA302,,,2015-05-13 06:00:00+00:00,2015-05-14 12:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,1350,RS03AXPS,SF03A,2A-CTDPFA302,streamed,ctdpf_sbe43_sample,2015-06-04 12:00:00+00:00,2015-07-08 19:00:00+00:00,"Data values are within plausible ranges, but lower than usual values during this time period make the data suspect.",False,friedrich.knuth@rutgers.edu,suspect,[3777]
.AnnotationRecord,1309,RS03AXPS,,,,,2015-06-13 00:00:00+00:00,2015-06-15 16:30:00+00:00,Note: Network issues due to fire that damaged fibers between Portland and Seattle,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1310,RS03AXPS,SF03A,2A-CTDPFA302,streamed,ctdpf_sbe43_sample,2015-06-19 22:02:17+00:00,2015-06-22 17:11:02+00:00,Data gap under investigation. Redmine 12133,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,1311,RS03AXPS,SF03A,2A-CTDPFA302,streamed,ctdpf_sbe43_sample,2015-07-01 16:46:48+00:00,2015-07-03 21:12:49+00:00,Data gap under investigation. Redmine 12133,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,3991,RS03AXPS,PC03A,4B-PHSENA302,,,2015-07-08 21:00:00+00:00,2015-07-10 00:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,214,RS03AXPS,PC03A,4A-CTDPFA303,streamed,ctdpf_optode_sample,2015-07-09 00:07:00+00:00,2016-07-14 00:00:00+00:00,"Due to errors during vendor calibration, a calibration offset (CC_offset) of -5.82 is being applied during the on-demand creation of the L1 Seawater Pressure (dbar) data product from this instrument. For more information please contact help@oceanobservatories.org.",False,friedrich.knuth@rutgers.edu,,[909]
.AnnotationRecord,5507,RS03AXPS,PC03A,05-ADCPTD302,,,2015-07-09 00:07:01+00:00,2016-07-14 21:18:00+00:00,"When deployed, the ADCP was configured to collect data over 30 bins, rather than the specified 28 bins.",False,m.vardaro@gmail.com,suspect,[]
.AnnotationRecord,212,RS03AXPS,SF03A,2A-CTDPFA302,streamed,ctdpf_sbe43_sample,2015-07-09 04:16:00+00:00,2016-07-14 00:00:00+00:00,"Due to errors during vendor calibration, a calibration offset (CC_offset) of -5.77 is being applied during the on-demand creation of the L1 Seawater Pressure (dbar) data product from this instrument. For more information please contact help@oceanobservatories.org.",False,friedrich.knuth@rutgers.edu,,[909]
.AnnotationRecord,3992,RS03AXPS,PC03A,4B-PHSENA302,,,2015-08-25 21:00:00+00:00,2015-08-28 18:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,1313,RS03AXPS,,,,,2015-08-29 00:00:00+00:00,2015-08-29 00:30:00+00:00,Note: Outage during major utility power failure in Seattle,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,3762,RS03AXPS,PC03A,4B-PHSENA302,,,2015-09-25 04:01:00+00:00,2016-07-14 21:36:00+00:00,"A port error occurred and the instrument was left to run on batteries. On 2015-09-25 it stopped responding to sampling commands, likely due to battery failure. The port was disabled and no further data were collected.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,4012,RS03AXPS,SF03A,4F-PCO2WA301,,,2015-10-30 00:05:10+00:00,2016-07-14 22:05:10+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,1314,RS03AXPS,,,,,2016-01-07 06:10:00+00:00,2016-01-07 06:52:00+00:00,Note: Four 1-minute outages between Portland and Seattle due to maintenance,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1316,RS03AXPS,SF03A,3A-FLORTD301,streamed,flort_d_data_record,2016-02-18 09:20:00+00:00,2016-03-09 04:42:00+00:00,"Data values are within plausible ranges, but lower than usual L0 conductivity values from the CTD throughout the entire water column during this time period make the values suspect.",False,knuth@marine.rutgers.edu,suspect,"[21, 25]"
.AnnotationRecord,1318,RS03AXPS,SF03A,4A-NUTNRA301,streamed,nutnr_a_sample,2016-02-18 09:20:00+00:00,2016-03-09 04:42:00+00:00,"Data values are within plausible ranges, but lower than usual L0 conductivity values from the CTD throughout the entire water column during this time period make the values suspect.",False,knuth@marine.rutgers.edu,suspect,[18]
.AnnotationRecord,1315,RS03AXPS,SF03A,2D-PHSENA301,streamed,phsen_data_record,2016-02-18 09:20:00+00:00,2016-03-09 04:42:00+00:00,"Data values are within plausible ranges, but lower than usual L0 conductivity values from the CTD throughout the entire water column during this time period make the values suspect.",False,knuth@marine.rutgers.edu,suspect,[939]
.AnnotationRecord,1351,RS03AXPS,SF03A,2A-CTDPFA302,streamed,ctdpf_sbe43_sample,2016-02-18 09:20:00+00:00,2016-03-09 04:42:00+00:00,"Data values are within plausible ranges, but lower than usual L0 conductivity values from the CTD throughout the entire water column during this time period make the values suspect.",False,knuth@marine.rutgers.edu,suspect,"[3777, 194, 5, 13, 910]"
.AnnotationRecord,1317,RS03AXPS,SF03A,3B-OPTAAD301,streamed,optaa_sample,2016-02-18 09:20:00+00:00,2016-03-09 04:42:00+00:00,"Data values are within plausible ranges, but lower than usual L0 conductivity values from the CTD throughout the entire water column during this time period make the values suspect.",False,knuth@marine.rutgers.edu,suspect,"[19, 20]"
.AnnotationRecord,1319,RS03AXPS,,,,,2016-03-10 23:06:00+00:00,2016-03-11 09:30:00+00:00,Note: Fiber break between Portland and Seattle,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1320,RS03AXPS,PC03A,4A-CTDPFA303,streamed,ctdpf_optode_sample,2016-03-17 03:52:05+00:00,2016-04-10 20:46:12+00:00,unusually low L0 conductivity measurements make these parameters suspect.,False,knuth@marine.rutgers.edu,suspect,"[194, 5, 13, 14, 910]"
.AnnotationRecord,1321,RS03AXPS,PC03A,4B-PHSENA302,streamed,phsen_data_record,2016-03-17 03:52:05+00:00,2016-04-10 20:46:12+00:00,abruptly low L0 conductivity from the CTD measurements make this parameter suspect.,False,knuth@marine.rutgers.edu,suspect,[939]
.AnnotationRecord,1322,RS03AXPS,PC03A,4C-FLORDD303,streamed,flort_d_data_record,2016-03-17 03:52:05+00:00,2016-04-10 20:46:12+00:00,abruptly low L0 conductivity from the CTD measurements make these parameters suspect.,False,knuth@marine.rutgers.edu,suspect,"[21, 25]"
.AnnotationRecord,1323,RS03AXPS,SF03A,2A-CTDPFA302,streamed,ctdpf_sbe43_sample,2016-04-15 22:10:02+00:00,2016-04-20 15:15:49+00:00,Data gap under investigation. Redmine 12133,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,1324,RS03AXPS,SF03A,2A-CTDPFA302,streamed,ctdpf_sbe43_sample,2016-04-20 18:34:58+00:00,2016-04-22 14:44:53+00:00,Data gap under investigation. Redmine 12133,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,1325,RS03AXPS,SF03A,2A-CTDPFA302,streamed,ctdpf_sbe43_sample,2016-04-22 17:46:52+00:00,2016-04-25 02:24:00+00:00,Data gap under investigation. Redmine 12133,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,1327,RS03AXPS,SF03A,3A-FLORTD301,streamed,flort_d_data_record,2016-04-25 02:24:00+00:00,2016-05-01 15:30:00+00:00,"Data values are within plausible ranges, but lower than usual L0 conductivity values from the CTD throughout the entire water column during this time period make the values suspect.",False,knuth@marine.rutgers.edu,suspect,"[21, 25]"
.AnnotationRecord,1352,RS03AXPS,SF03A,2A-CTDPFA302,streamed,ctdpf_sbe43_sample,2016-04-25 02:24:00+00:00,2016-05-01 15:30:00+00:00,"Data values are within plausible ranges, but lower than usual L0 conductivity values from the CTD throughout the entire water column during this time period make the values suspect.",False,knuth@marine.rutgers.edu,suspect,"[3777, 194, 5, 13, 910]"
.AnnotationRecord,1326,RS03AXPS,SF03A,2D-PHSENA301,streamed,phsen_data_record,2016-04-25 02:24:00+00:00,2016-05-01 15:30:00+00:00,"Data values are within plausible ranges, but lower than usual L0 conductivity values from the CTD throughout the entire water column during this time period make the values suspect.",False,knuth@marine.rutgers.edu,suspect,[939]
.AnnotationRecord,1328,RS03AXPS,SF03A,3B-OPTAAD301,streamed,optaa_sample,2016-04-25 02:24:00+00:00,2016-05-01 15:30:00+00:00,"Data values are within plausible ranges, but lower than usual L0 conductivity values from the CTD throughout the entire water column during this time period make the values suspect.",False,knuth@marine.rutgers.edu,suspect,"[19, 20]"
.AnnotationRecord,1329,RS03AXPS,SF03A,4A-NUTNRA301,streamed,nutnr_a_sample,2016-04-25 02:24:00+00:00,2016-05-01 15:30:00+00:00,"Data values are within plausible ranges, but lower than usual L0 conductivity values from the CTD throughout the entire water column during this time period make the values suspect.",False,knuth@marine.rutgers.edu,suspect,[18]
.AnnotationRecord,1353,RS03AXPS,SF03A,2A-CTDPFA302,streamed,ctdpf_sbe43_sample,2016-05-06 11:32:00+00:00,2016-05-06 21:26:00+00:00,"Data values are within plausible ranges, but lower than usual values during this time period make the data suspect.",False,friedrich.knuth@rutgers.edu,suspect,[3777]
.AnnotationRecord,1330,RS03AXPS,SF03A,2A-CTDPFA302,streamed,ctdpf_sbe43_sample,2016-05-06 21:26:00+00:00,2016-05-07 14:48:00+00:00,Intermittent data gaps. Cause unknown and under investigation.,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1331,RS03AXPS,,,,,2016-05-20 16:33:00+00:00,2016-05-20 18:04:00+00:00,Note: Fiber break between Portland and Pacific City,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1334,RS03AXPS,PC03A,4C-FLORDD303,streamed,flort_d_data_record,2016-06-05 16:46:02+00:00,2016-06-20 18:53:51+00:00,abruptly low L0 conductivity from the CTD measurements make these parameters suspect.,False,knuth@marine.rutgers.edu,suspect,"[21, 25]"
.AnnotationRecord,1332,RS03AXPS,PC03A,4A-CTDPFA303,streamed,ctdpf_optode_sample,2016-06-05 16:46:02+00:00,2016-06-20 18:53:51+00:00,unusually low L0 conductivity measurements make these parameters suspect.,False,knuth@marine.rutgers.edu,suspect,"[194, 5, 13, 910, 14]"
.AnnotationRecord,1333,RS03AXPS,PC03A,4B-PHSENA302,streamed,phsen_data_record,2016-06-05 16:46:02+00:00,2016-06-20 18:53:51+00:00,abruptly low L0 conductivity from the CTD measurements make this parameter suspect.,False,knuth@marine.rutgers.edu,suspect,[939]
.AnnotationRecord,1354,RS03AXPS,SF03A,2A-CTDPFA302,streamed,ctdpf_sbe43_sample,2016-06-10 17:47:00+00:00,2016-06-12 14:01:00+00:00,"Data values are within plausible ranges, but lower than usual values during this time period make the data suspect.",False,friedrich.knuth@rutgers.edu,suspect,[3777]
.AnnotationRecord,1355,RS03AXPS,SF03A,2A-CTDPFA302,streamed,ctdpf_sbe43_sample,2016-07-07 22:49:31+00:00,2016-07-09 15:29:12+00:00,"Data values are within plausible ranges, but lower than usual values during this time period make the data suspect.",False,friedrich.knuth@rutgers.edu,suspect,[3777]
.AnnotationRecord,1335,RS03AXPS,,,,,2016-07-12 02:53:00+00:00,2016-07-12 03:51:00+00:00,Note: Unexplained loss of power at Pittock Building in Portland,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,4006,RS03AXPS,SF03A,2D-PHSENA301,,,2016-07-19 01:00:00+00:00,2016-07-29 17:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,4007,RS03AXPS,SF03A,2D-PHSENA301,,,2016-08-20 02:00:00+00:00,2016-11-28 11:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,1356,RS03AXPS,SF03A,2A-CTDPFA302,streamed,ctdpf_sbe43_sample,2016-08-30 15:06:00+00:00,2016-09-04 01:39:00+00:00,"Data values are within plausible ranges, but lower than usual values during this time period make the data suspect.",False,friedrich.knuth@rutgers.edu,suspect,[3777]
.AnnotationRecord,1357,RS03AXPS,SF03A,2A-CTDPFA302,streamed,ctdpf_sbe43_sample,2016-09-14 08:20:00+00:00,2016-09-14 22:00:00+00:00,"Data values are within plausible ranges, but lower than usual values during this time period make the data suspect.",False,friedrich.knuth@rutgers.edu,suspect,[3777]
.AnnotationRecord,3993,RS03AXPS,PC03A,4B-PHSENA302,,,2016-11-07 03:00:00+00:00,2016-11-12 03:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,4013,RS03AXPS,SF03A,4F-PCO2WA301,,,2016-11-25 08:43:17+00:00,2016-12-01 06:43:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3765,RS03AXPS,SF03A,2D-PHSENA301,,,2016-11-28 11:00:00+00:00,2017-08-02 22:00:00+00:00,Instrument offline.,False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,3767,RS03AXPS,SF03A,4F-PCO2WA301,,,2016-12-01 06:43:00+00:00,2017-08-02 22:12:25+00:00,Fluctuating ground faults began shortly after deployment and increased over time. Eventually data output appeared abnormal and the instrument stopped responding to commands. The port was disabled and the instrument was taken offline.,False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,1336,RS03AXPS,,,,,2016-12-17 18:00:00+00:00,2016-12-17 19:00:00+00:00,Note: Corvalis data center lost power,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1337,RS03AXPS,,,,,2016-12-22 01:50:00+00:00,2016-12-23 12:44:00+00:00,Note: Fiber break in Portland due to train crash,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,3994,RS03AXPS,PC03A,4B-PHSENA302,,,2016-12-22 03:00:00+00:00,2016-12-23 12:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3995,RS03AXPS,PC03A,4B-PHSENA302,,,2017-01-02 15:00:00+00:00,2017-01-09 06:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,1338,RS03AXPS,,,,,2017-01-08 19:58:00+00:00,2017-01-08 21:41:00+00:00,Note: Network outage during major Seattle utility power failure,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1339,RS03AXPS,,,,,2017-01-09 18:32:00+00:00,2017-01-09 21:30:00+00:00,Note: Lightning strike in Pacific City led to data interruption through isolation of both cable lines from shore station equipment.,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1360,RS03AXPS,SF03A,2A-CTDPFA302,streamed,ctdpf_sbe43_sample,2017-01-11 19:46:39+00:00,2017-01-12 17:00:00+00:00,"Data values are within plausible ranges, but lower than usual values during this time period make the data suspect.",False,friedrich.knuth@rutgers.edu,suspect,[3777]
.AnnotationRecord,1358,RS03AXPS,SF03A,2A-CTDPFA302,streamed,ctdpf_sbe43_sample,2017-01-11 21:41:00+00:00,2017-01-12 10:13:00+00:00,"Data values are within plausible ranges, but lower than usual values during this time period make the data suspect.",False,friedrich.knuth@rutgers.edu,suspect,[3777]
.AnnotationRecord,1359,RS03AXPS,SF03A,2A-CTDPFA302,streamed,ctdpf_sbe43_sample,2017-01-12 13:00:00+00:00,2017-01-12 17:00:00+00:00,"Data values are within plausible ranges, but lower than usual L0 conductivity values from the CTD throughout the entire water column during this time period make the values suspect.",False,knuth@marine.rutgers.edu,suspect,"[3777, 194, 5, 13, 910]"
.AnnotationRecord,1340,RS03AXPS,SF03A,2D-PHSENA301,streamed,phsen_data_record,2017-01-12 13:00:00+00:00,2017-01-12 17:00:00+00:00,"Data values are within plausible ranges, but lower than usual L0 conductivity values from the CTD throughout the entire water column during this time period make the values suspect.",False,knuth@marine.rutgers.edu,suspect,[939]
.AnnotationRecord,1343,RS03AXPS,SF03A,4A-NUTNRA301,streamed,nutnr_a_sample,2017-01-12 13:00:00+00:00,2017-01-12 17:00:00+00:00,"Data values are within plausible ranges, but lower than usual L0 conductivity values from the CTD throughout the entire water column during this time period make the values suspect.",False,knuth@marine.rutgers.edu,suspect,[18]
.AnnotationRecord,1342,RS03AXPS,SF03A,3B-OPTAAD301,streamed,optaa_sample,2017-01-12 13:00:00+00:00,2017-01-12 17:00:00+00:00,"Data values are within plausible ranges, but lower than usual L0 conductivity values from the CTD throughout the entire water column during this time period make the values suspect.",False,knuth@marine.rutgers.edu,suspect,"[19, 20]"
.AnnotationRecord,1341,RS03AXPS,SF03A,3A-FLORTD301,streamed,flort_d_data_record,2017-01-12 13:00:00+00:00,2017-01-12 17:00:00+00:00,"Data values are within plausible ranges, but lower than usual L0 conductivity values from the CTD throughout the entire water column during this time period make the values suspect.",False,knuth@marine.rutgers.edu,suspect,"[21, 25]"
.AnnotationRecord,1361,RS03AXPS,SF03A,2A-CTDPFA302,streamed,ctdpf_sbe43_sample,2017-01-13 08:13:12+00:00,2017-01-13 21:32:44+00:00,"Data values are within plausible ranges, but lower than usual values during this time period make the data suspect.",False,friedrich.knuth@rutgers.edu,suspect,[3777]
