@class,id,subsite,node,sensor,method,stream,beginDT,endDT,annotation,exclusionFlag,source,qcFlag,parameters
.AnnotationRecord,1021,CE04OSPD,,,,,2015-08-29 00:00:00+00:00,2015-08-29 00:30:00+00:00,Note: Outage during major utility power failure in Seattle,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,17,CE04OSPD,DP01B,06-DOSTAD105,,,2016-08-06 00:00:00+00:00,2017-08-06 00:00:00+00:00,"EDIT: Due to errors during vendor calibration, there were issues with the onboard-calculated O2 products during this deployment. The calibration files have been corrected, and the O2 values derived using the external OOI Stern-Volmer-Uchida algorithm [DO from Phase (L1 product) and DO from Phase - Corrected (L2 product)] should be considered valid.",False,,suspect,[]
.AnnotationRecord,1484,CE04OSPD,,,,,2018-08-22 17:00:00+00:00,2018-08-24 20:00:00+00:00,"On Wednesday Aug 22 2018, an automatic protective shutdown of primary power to the OOI Cabled Array occurred during installation of a new chiller system. Power was restored on Aug 24. Due to loss of power to the Cabled Array marine infrastructure, data were not collected by the instruments.",False,lgarzio@marine.rutgers.edu,not_operational,[]
.AnnotationRecord,5920,CE04OSPD,DP01B,,,,2019-07-05 03:03:00+00:00,2019-07-05 03:03:00+00:00,"The Deep Profiler vehicle at the Oregon Offshore site stopped working on 4 July 2019. The vehicle was swapped out for the partially refurbished 2018 Axial Base profiler vehicle, recovered earlier in the cruise, on 9 July 2019.",False,m.vardaro@gmail.com,,[]
.AnnotationRecord,2519,CE04OSPD,,,,,2019-09-25 16:08:25+00:00,2020-08-12 03:00:00+00:00,"The mooring was powered down on 9/25/19 to use LV01C port J3 for PC01B. Prior to power down, the profiler was having trouble moving up the mooring line.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,2356,CE04OSPD,,,,,2020-05-09 05:16:00+00:00,2020-06-01 21:38:00+00:00,"On 8 May 2020 at approximately 10:15 pm PDT, the Power Feed Equipment (PFE) at the shore station in Pacific City, OR shut down due to a critical alarm in the chilled water system that provides cooling to the PFE. This resulted in the automatic protective shutdown of the primary power source for the Regional Cabled Array, which meant the system was not collecting data.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,2336,CE04OSPD,,,,,2020-08-18 01:24:00+00:00,2021-08-04 20:20:00+00:00,"On 17 August 2020, at ~1824 hours PDT, the south cable line went offline due to an over-current event. Submarine cable repair operations commenced August 2021 utilizing an industry cable repair/installation ship, with support from the R/V Thompson and ROV Jason. The faulty Primary Node PN1B was recovered, removed from the system, and jointing activities of the replacement PN1B were completed on 15 August. The final bight was successfully deployed to the seafloor on 23 August 2021. The RCA south cable line has been powered and PN1A, PN1C, and PN1D are now fully operational.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,2529,CE04OSPD,,,,,2020-09-22 14:01:58+00:00,2020-09-23 00:11:00+00:00,Chiller issue during failover testing,False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,2633,CE04OSPD,,,,,2021-01-13 10:35:58+00:00,2021-01-15 18:34:40+00:00,"Adverse weather in Pacific City, OR on 13 Jan 2021 resulted in multiple loss of power events at the cable shore station. This resulted in a fault in the emergency diesel control system and loss of power to the Cabled Array. NMS server issues were resolved and power began to be restored on 15 Jan.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,3269,CE04OSPD,,,,,2021-10-05 13:45:00+00:00,2021-10-06 20:19:00+00:00,"At 06:37 PDT, power to the observatory went down due to a pump failure in Chiller #1. Chiller #2 did pick up the load, but not in time for power to automatically shut down to prevent the system from overheating.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,3308,CE04OSPD,,,,,2021-11-01 15:27:00+00:00,2021-11-06 00:00:00+00:00,The observatory was taken offline for a planned outage at 08:00PDT 2021-11-01 in order to perform a series of DAS experiments using the fiber optic cables and for system maintenance.,False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,3626,CE04OSPD,DP01B,,,,2021-12-24 15:00:00+00:00,2022-01-03 17:09:00+00:00,"Vehicle became stuck at the top of the mooring due to an issue with the McLane controller. The issue was resolved, and a work-around put in place should the issue occur again.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,4021,CE04OSPD,DP01B,,,,2022-03-19 07:23:00+00:00,2022-03-30 00:00:00+00:00,"The DP vehicle at Endurance was parked ~10 meters above the dock due to a 'low voltage' notification from the drive motor. However, the stall resulted from a misinterpretation of the behavior of the McLane controller, and normal profiling has resumed.",False,m.vardaro@gmail.com,,[]
.AnnotationRecord,4232,CE04OSPD,,,,,2022-06-08 03:04:00+00:00,2022-06-17 22:10:00+00:00,The south line was powered down temporarily as part of the successful PN01B redeployment.,False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,4243,CE04OSPD,DP01B,,,,2022-06-30 02:29:00+00:00,2022-08-26 10:18:09+00:00,"The profiler vehicle has been stuck in the dock since June 30th, likely due to biofouling on the cable (but the cause is currently unknown). The profiler will attempt to start a profile every two hours, so it may begin profiling again if it can overcome the blockage.",False,m.vardaro@gmail.com,,[]
.AnnotationRecord,4396,CE04OSPD,DP01B,02-VEL3DA105,,,2022-08-26 16:00:00+00:00,2023-09-08 12:00:00+00:00,"EDIT 10/17/22: Due to a misalignment during assembly, the ACM stinger ring card is rotated 90 degrees counter clockwise looking down from the top of the housing, affecting the processed velocity data. This puts the wiring relative to the finger positions into the following configuration: -Y to +X, -X to -Y, +Y to -X, +X to +Y. The raw path velocity data can be corrected by changing the data columns from CD to AB, EF to CD, GH to EF, and AB to GH. See array configuration diagram here: https://alfresco.oceanobservatories.org/alfresco/d/d/workspace/SpacesStore/68a4836a-de2a-4e28-8645-34dc14cc95b9/ATAPL-58346-00004_ring_card_configuration_2022-10-17.jpg",False,m.vardaro@gmail.com,,[]
.AnnotationRecord,4541,CE04OSPD,,,,,2022-11-29 20:38:00+00:00,2022-12-01 23:29:00+00:00,"After a pump failure in one of the shore station chillers and a successful failover switch, a secondary chiller went offline during repairs and brought down power to the array. The pump has been replaced and both chillers are back online.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,4600,CE04OSPD,DP01B,,,,2022-12-21 19:24:00+00:00,2023-01-05 22:02:00+00:00,The motor controller on DP01B began having problems so it was kept in the dock until the issue could be fully investigated. Alerts were silenced and no data were delivered during this time.,False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,4657,CE04OSPD,DP01B,,,,2023-01-05 22:02:00+00:00,2023-09-08 12:00:00+00:00,The motor is still drawing an excessive amount of current when it runs. We are keeping the vehicle in the dock and collecting a 1-hour 'stationary profile' data-set every 2 hours.,False,m.vardaro@gmail.com,,[]
.AnnotationRecord,4634,CE04OSPD,,,,,2023-01-11 20:28:00+00:00,2023-01-13 06:02:00+00:00,"Shore Station PFEs failed during chiller repair work, bringing down the north and south lines of the array. PFEs and secondary infrastructure were brought back online following chiller part replacement and repairs.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,4774,CE04OSPD,,,,,2023-06-18 05:02:49+00:00,2023-06-20 20:02:39+00:00,"A utility power outage at the shore station and subsequent delayed transition to generator caused the PFEs to shut down. Power was restored, secondary infrastructure restarted, and instrument logging resumed on 20 June.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,4817,CE04OSPD,,,,,2023-07-22 13:43:00+00:00,2023-07-26 20:02:00+00:00,An issue with the chillers at the shore station resulted in a system shutdown. The system was brought back online following repairs and testing.,False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,4882,CE04OSPD,DP01B,,,,2023-09-08 12:00:00+00:00,2023-09-16 00:00:00+00:00,"Initially had issues with the extension cable (which was replaced), and then saw inconsistent comms with the Endurance dock. The current draw of the dock appears normal, and goes up to ~500mA when the vehicle is charging. The J-box (LV01C) is recieving an optical signal from the dock but we could not initially ping the media converter or the DSC. Receive optical power level at the dock is very low, so comms may be intermittent over the course of the deployment.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,5225,CE04OSPD,DP01B,,,,2023-10-28 20:53:13+00:00,2024-08-27 18:25:00+00:00,"Communication from the OR Offshore DP mooring has failed, likely due to issues with the cable between node and dock. The dock and profiler continue to run independently without comms, despite some power fluctuations that were resolved via power cycling the port. We continue to monitor the power consumption, and the dock has the capacity to store the entire deployment's worth of data locally until recovery. Profiler has now been recovered and redeployed.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,5837,CE04OSPD,,,,,2024-09-18 02:00:00+00:00,2024-09-20 00:00:00+00:00,"Following a chiller changeover after a regular maintenance check, a low flow to High Voltage Power Supply (HVPS) Nos. 1 and 2 caused the system to power down. Wiring was inspected by vendor, a 5-second delay scenario was removed, and all deployed primary and secondary infrastructure are now back online.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,5969,CE04OSPD,,,,,2024-12-11 14:35:27+00:00,2024-12-12 06:01:06+00:00,"On Dec 11 at 0636 PT, shore station Chiller No. 2 pump failure caused the system to power down. Maintenance vendor testing could not identify an issue and the failure was not able to be recreated. Power feed equipment was energized and the North and South cables re-powered, followed by the deployed infrastructure.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,5985,CE04OSPD,,,,,2024-12-14 14:03:53+00:00,2024-12-15 00:01:06+00:00,A lightning strike close to the shore station resulted in the opening of the HV breakers feeding the cables. The PFE was secured and visual inspections performed to ensure there was no equipment damage. System lightning protection performed as expected and power was restored and instruments started back up within 10 hours.,False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,6196,CE04OSPD,DP01B,,,,2025-02-12 10:00:00+00:00,2025-02-14 20:01:13+00:00,"The DP vehicle motor was drawing power but the vehicle was not moving on the wire, suggesting that the drive wheel was no longer coupled to the motor. However, the vehicle was eventually able to return to the dock and resumed scheduled profiles on 2025-02-14. The original stoppage is under investigation.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,6222,CE04OSPD,DP01B,,,,2025-02-19 00:00:00+00:00,2025-03-02 12:06:21+00:00,"Starting on 19 February 2025, the OR Offshore Deep Profiler vehicle (DP01B) profiling rate was reduced from one round-trip profile every two hours to one round-trip profile every twelve hours. This reduction was implemented to prevent the vehicle from repeatedly getting stuck at ~512 decibars where a defective jacket on the mooring cable cracked during deployment of the mooring. The change was initially successful, but the vehicle became stuck again on 02 March.",False,m.vardaro@gmail.com,,[]
.AnnotationRecord,6244,CE04OSPD,DP01B,,,,2025-03-02 12:06:21+00:00,2025-03-11 20:00:00+00:00,"The DP vehicle was stuck in mid-water (~512 dbar) on what is believed to be a damaged section of the mooring cable. However, it was eventually able to free itself, return to the dock, and then resume limited profiling between 580 and 520 meters.",False,m.vardaro@gmail.com,,[]
.AnnotationRecord,6256,CE04OSPD,DP01B,,,,2025-03-11 20:00:00+00:00,2025-08-05 17:15:00+00:00,"Profiler vehicle was running limited profiles between 580 and 520 meters to avoid the damaged section of mooring cable, until profiling was halted prior to recovery.",False,m.vardaro@gmail.com,,[]
.AnnotationRecord,6319,CE04OSPD,,,,,2025-05-13 15:38:07+00:00,2025-05-13 19:45:00+00:00,All cabled instruments were temporarily powered down to replace 14-year-old out of band switches at the shore station.,False,m.vardaro@gmail.com,not_operational,[]
