@class,id,subsite,node,sensor,method,stream,beginDT,endDT,annotation,exclusionFlag,source,qcFlag,parameters
.AnnotationRecord,4551,CE02SHBP,LJ01D,06-CTDBPN106,,,2015-03-02 20:18:00+00:00,2015-03-30 18:19:00+00:00,Onboard-calculated and phase-derived oxygen values are both incorrect during this time period. Do not use.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,962,CE02SHBP,LJ01D,06-CTDBPN106,,ctdbp_no_sample,2015-03-07 23:00:52+00:00,2015-03-09 07:39:59+00:00,Reason unknown.,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,3810,CE02SHBP,LJ01D,09-PCO2WB103,,,2015-03-08 00:00:00+00:00,2015-03-09 09:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,953,CE02SHBP,,,,,2015-03-21 14:10:00+00:00,2015-03-22 04:20:00+00:00,Note: PNWGP outage due to City of Seattle fiber cable work,False,friedrich.knuth@rutgers.edu,,[]
.AnnotationRecord,3781,CE02SHBP,LJ01D,10-PHSEND103,,,2015-04-03 12:00:00+00:00,2015-04-20 00:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3782,CE02SHBP,LJ01D,10-PHSEND103,,,2015-04-21 12:00:00+00:00,2015-05-01 15:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3811,CE02SHBP,LJ01D,09-PCO2WB103,,,2015-04-27 21:00:00+00:00,2015-05-01 00:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3783,CE02SHBP,LJ01D,10-PHSEND103,,,2015-05-04 21:00:00+00:00,2015-06-19 03:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,952,CE02SHBP,,,,,2015-06-15 03:03:11+00:00,2015-06-15 16:30:00+00:00,Note: Network issues due to fire that damaged fibers between Portland and Seattle,False,friedrich.knuth@rutgers.edu,not_operational,[]
.AnnotationRecord,4553,CE02SHBP,LJ01D,06-DOSTAD106,,,2015-06-17 00:06:00+00:00,2015-06-22 23:54:00+00:00,Onboard-calculated and phase-derived oxygen values are both incorrect during this time period. Do not use.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,4552,CE02SHBP,LJ01D,06-CTDBPN106,,,2015-06-17 00:06:00+00:00,2015-06-22 23:54:00+00:00,Onboard-calculated and phase-derived oxygen values are both incorrect during this time period. Do not use.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3784,CE02SHBP,LJ01D,10-PHSEND103,,,2015-06-21 15:00:00+00:00,2015-10-12 18:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,963,CE02SHBP,LJ01D,06-CTDBPN106,,ctdbp_no_sample,2015-06-22 23:53:29+00:00,2015-06-25 21:03:40+00:00,Reason unknown.,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,964,CE02SHBP,LJ01D,06-CTDBPN106,,ctdbp_no_sample,2015-06-27 14:28:22+00:00,2015-06-30 16:59:54+00:00,Reason unknown.,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,965,CE02SHBP,LJ01D,06-CTDBPN106,,ctdbp_no_sample,2015-07-09 00:37:35+00:00,2015-07-10 17:00:31+00:00,Reason unknown.,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,3812,CE02SHBP,LJ01D,09-PCO2WB103,,,2015-07-09 03:00:00+00:00,2015-07-31 12:06:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,91,CE02SHBP,LJ01D,09-PCO2WB103,streamed,pco2w_b_sami_data_record,2015-08-02 00:05:10.133000+00:00,2016-02-20 20:05:10.871000+00:00,"Incorrect calibration values under investigation. Data suspect. For more information, contact help@oceanobservatories.org.",False,m.vardaro@gmail.com,suspect,[]
.AnnotationRecord,5615,CE02SHBP,LJ01D,05-ADCPTB104,streamed,adcp_velocity_beam,2015-08-02 05:30:00+00:00,2016-07-21 00:00:00+00:00,Data from this ADCP have not been corrected to use the true heading instead of the internal compass. Raw data in beam coordinates from deployment 2 (2015-16) should be corrected using the instrument's beam 3 heading: 163 degrees. Future algorithm updates will incorporate the as-deployed heading information and make this correction prior to data delivery.,False,m.vardaro@gmail.com,suspect,[]
.AnnotationRecord,951,CE02SHBP,,,,,2015-08-29 00:00:00+00:00,2015-08-29 00:30:00+00:00,Note: Outage during major utility power failure in Seattle,False,friedrich.knuth@rutgers.edu,,[]
.AnnotationRecord,3785,CE02SHBP,LJ01D,10-PHSEND103,,,2015-10-23 03:00:00+00:00,2016-07-25 18:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,950,CE02SHBP,,,,,2016-01-07 06:10:00+00:00,2016-01-07 06:52:00+00:00,Note: Four 1-minute outages between Portland and Seattle due to maintenance,False,friedrich.knuth@rutgers.edu,,[]
.AnnotationRecord,949,CE02SHBP,,,,,2016-03-10 23:06:00+00:00,2016-03-11 09:30:00+00:00,Note: Fiber break between Portland and Seattle,False,friedrich.knuth@rutgers.edu,,[]
.AnnotationRecord,966,CE02SHBP,LJ01D,06-CTDBPN106,,ctdbp_no_sample,2016-04-20 16:33:13+00:00,2016-04-28 20:56:59+00:00,Reason unknown.,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,967,CE02SHBP,LJ01D,06-CTDBPN106,,ctdbp_no_sample,2016-05-02 06:09:33+00:00,2016-07-21 00:00:00+00:00,"GFD high topped out at ~800µA, and instrument appeared to stop/start outputting data when not commanded to do so. Current draw dropped to zero, but at one point still seeing data out. Due to large GFD and erratic behavior, port powered off.",False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,948,CE02SHBP,,,,,2016-05-20 16:33:00+00:00,2016-05-20 18:04:00+00:00,Note: Fiber break between Portland and Pacific City,False,friedrich.knuth@rutgers.edu,,[]
.AnnotationRecord,947,CE02SHBP,,,,,2016-07-12 02:53:00+00:00,2016-07-12 03:51:00+00:00,Note: Unexplained loss of power at Pittock Building in Portland,False,friedrich.knuth@rutgers.edu,,[]
.AnnotationRecord,4326,CE02SHBP,LJ01D,06-DOSTAD106,,do_stable_sample,2016-07-22 18:17:58.929000+00:00,2017-09-09 23:01:46.837000+00:00,"Due to errors during vendor calibration, there were issues with the onboard-calculated O2 products during this deployment. The calibration files have been corrected, and the O2 values derived using the external OOI Stern-Volmer-Uchida algorithm [DO from Phase (L1 product) and DO from Phase - Corrected (L2 product)] should be considered valid. The onboard-calculated Stern-Volmer values [DO from Onboard Calculation (L1) and DO from Onboard Calculation - Corrected (L2)] should NOT be used during this time range.",False,m.vardaro@gmail.com,fail,"[964, 14]"
.AnnotationRecord,201,CE02SHBP,LJ01D,06-CTDBPN106,streamed,ctdbp_no_sample,2016-07-22 18:17:58.929000+00:00,2017-09-09 23:01:46.837000+00:00,"EDIT: Due to errors during vendor calibration, there were issues with the onboard-calculated O2 products during this deployment. The calibration files have been corrected, and the O2 values derived using the external OOI Stern-Volmer-Uchida algorithm [DO from Phase (L1 product) and DO from Phase - Corrected (L2 product)] should be considered valid. The onboard-calculated Stern-Volmer values [DO from Onboard Calculation (L1) and DO from Onboard Calculation - Corrected (L2)] should NOT be used during this time range.",False,friedrich.knuth@rutgers.edu,fail,"[964, 14]"
.AnnotationRecord,968,CE02SHBP,LJ01D,06-CTDBPN106,,ctdbp_no_sample,2016-07-22 22:50:00+00:00,2016-07-25 19:04:58+00:00,Exact cause of data gap at beginning of deployment currently unknown. Most likely due to testing as the instrument was coming online.,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,5449,CE02SHBP,MJ01C,07-ZPLSCB101,,,2016-07-22 22:50:00+00:00,2017-09-09 03:30:00+00:00,"38 kHz and 200 kHz output signals were not working, so beams were put in passive mode. The 120 kHz beam was operating normally.",False,m.vardaro@gmail.com,,[]
.AnnotationRecord,5614,CE02SHBP,LJ01D,05-ADCPTB104,streamed,adcp_velocity_beam,2016-07-22 22:50:00+00:00,2017-09-09 03:30:00+00:00,Data from this ADCP have not been corrected to use the true heading instead of the internal compass. Raw data in beam coordinates from deployment 3 (2016-17) should be corrected using the instrument's beam 3 heading: 195 degrees. Future algorithm updates will incorporate the as-deployed heading information and make this correction prior to data delivery.,False,m.vardaro@gmail.com,suspect,[]
.AnnotationRecord,3786,CE02SHBP,LJ01D,10-PHSEND103,,,2016-09-04 06:00:00+00:00,2016-09-19 12:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3787,CE02SHBP,LJ01D,10-PHSEND103,,,2016-09-22 21:00:00+00:00,2016-09-30 00:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3788,CE02SHBP,LJ01D,10-PHSEND103,,,2016-11-09 06:00:00+00:00,2016-11-20 15:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3789,CE02SHBP,LJ01D,10-PHSEND103,,,2016-11-22 06:00:00+00:00,2016-12-18 15:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,946,CE02SHBP,,,,,2016-12-17 18:00:00+00:00,2016-12-17 19:00:00+00:00,Note: Corvallis data center lost power,False,friedrich.knuth@rutgers.edu,,[]
.AnnotationRecord,3790,CE02SHBP,LJ01D,10-PHSEND103,,,2016-12-20 00:00:00+00:00,2017-01-11 12:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,945,CE02SHBP,,,,,2016-12-22 01:50:00+00:00,2016-12-23 12:44:00+00:00,Note: Fiber break in Portland due to train crash,False,friedrich.knuth@rutgers.edu,,[]
.AnnotationRecord,3813,CE02SHBP,LJ01D,09-PCO2WB103,,,2016-12-22 03:00:00+00:00,2016-12-23 17:06:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,944,CE02SHBP,,,,,2017-01-08 19:58:00+00:00,2017-01-08 21:41:00+00:00,Note: Network outage during major Seattle utility power failure,False,friedrich.knuth@rutgers.edu,,[]
.AnnotationRecord,969,CE02SHBP,LJ01D,06-CTDBPN106,,ctdbp_no_sample,2017-01-09 18:30:52+00:00,2017-01-11 01:21:16+00:00,Lightning strike in Pacific City led to data interruption through isolation of both cable lines from shore station equipment.,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,942,CE02SHBP,,,,,2017-01-09 18:32:00+00:00,2017-01-09 21:30:00+00:00,Note: Lightning strike in Pacific City led to data interruption through isolation of both cable lines from shore station equipment.,False,friedrich.knuth@rutgers.edu,,[]
.AnnotationRecord,3814,CE02SHBP,LJ01D,09-PCO2WB103,,,2017-01-09 21:00:00+00:00,2017-01-11 03:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3791,CE02SHBP,LJ01D,10-PHSEND103,,,2017-01-21 15:00:00+00:00,2017-09-10 12:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,943,CE02SHBP,,,,,2017-02-07 13:00:00+00:00,2017-02-07 15:00:00+00:00,Note: Outage during PNWGP 1-hour router-maintenance,False,friedrich.knuth@rutgers.edu,,[]
.AnnotationRecord,970,CE02SHBP,LJ01D,06-CTDBPN106,,ctdbp_no_sample,2017-02-15 14:43:05+00:00,2017-02-16 22:20:48+00:00,"On Wednesday, February 15, power to the North and South cable lines of the Cabled Array was interrupted and all deployed infrastructure went offline.  Power was restored on February 16. No hardware issue subsea was identified.",False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,941,CE02SHBP,,,,,2017-02-15 14:43:06+00:00,2017-02-15 17:16:00+00:00,"Note: On Wednesday, February 15, power to the North and South cable lines of the Cabled Array was interrupted and all deployed infrastructure went offline.  Power was restored on February 16. No hardware issue subsea was identified.",False,friedrich.knuth@rutgers.edu,,[]
.AnnotationRecord,3815,CE02SHBP,LJ01D,09-PCO2WB103,,,2017-02-15 18:00:00+00:00,2017-02-17 00:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3816,CE02SHBP,LJ01D,09-PCO2WB103,,,2017-08-09 21:00:00+00:00,2017-08-11 00:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3817,CE02SHBP,LJ01D,09-PCO2WB103,,,2017-08-25 00:00:00+00:00,2017-08-29 00:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3818,CE02SHBP,LJ01D,09-PCO2WB103,,,2017-09-09 06:00:00+00:00,2017-09-10 15:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,5613,CE02SHBP,LJ01D,05-ADCPTB104,streamed,adcp_velocity_beam,2017-09-10 14:30:00+00:00,2018-06-29 02:30:00+00:00,Data from this ADCP have not been corrected to use the true heading instead of the internal compass. Raw data in beam coordinates from deployment 4 (2017-18) should be corrected using the instrument's beam 3 heading: 292 degrees. Future algorithm updates will incorporate the as-deployed heading information and make this correction prior to data delivery.,False,m.vardaro@gmail.com,suspect,[]
.AnnotationRecord,4352,CE02SHBP,LJ01D,06-CTDBPN106,streamed,ctdbp_no_sample,2017-09-10 15:51:00+00:00,2020-08-12 21:24:00+00:00,"Analog output from the optodes is produced by using a digital to analog converter (DAC). DAC configuration was initially only done at power up or reset, but firmware version 4.6.4 began updating configuration each time the analog output value was updated to ensure long-term continuous operation. Unfortunately, this also produced a voltage jump, creating erratic noise in the output data. The firmware has been corrected, but only the onboard-calculated Stern-Volmer values [DO from Onboard Calculation (L1 product; 'ctd_tc_oxygen') and DO from Onboard Calculation - Corrected (L2 product; 'dissolved_oxygen')] should be used during this annotated time range, NOT the 'DO from Phase' data which contain the noisy analog signal.",False,m.vardaro@gmail.com,suspect,"[8109, 8110]"
.AnnotationRecord,4342,CE02SHBP,LJ01D,06-DOSTAD106,streamed,do_stable_sample,2017-09-10 15:51:00+00:00,2020-08-12 21:24:00+00:00,"Analog output from the optodes is produced by using a digital to analog converter (DAC). DAC configuration was initially only done at power up or reset, but firmware version 4.6.4 began updating configuration each time the analog output value was updated to ensure long-term continuous operation. Unfortunately, this also produced a voltage jump, creating erratic noise in the output data. The firmware has been corrected, but only the onboard-calculated Stern-Volmer values [DO from Onboard Calculation (L1 product; 'ctd_tc_oxygen') and DO from Onboard Calculation - Corrected (L2 product; 'dissolved_oxygen')] should be used during this annotated time range, NOT the 'DO from Phase' data which contain the noisy analog signal.",False,m.vardaro@gmail.com,suspect,"[8107, 8108]"
.AnnotationRecord,3792,CE02SHBP,LJ01D,10-PHSEND103,,,2017-09-19 09:00:00+00:00,2018-07-10 18:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,330,CE02SHBP,,,,,2018-01-19 03:00:01+00:00,2018-01-19 19:00:01+00:00,Note: A brief violent storm caused loss of power to both the North and South cable lines and the deployed infrastructure during this time. For more information please contact help@oceanobservatories.org. (Redmine # 13109),False,friedrich.knuth@rutgers.edu,,[]
.AnnotationRecord,3819,CE02SHBP,LJ01D,09-PCO2WB103,,,2018-01-19 06:00:00+00:00,2018-01-22 18:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3820,CE02SHBP,LJ01D,09-PCO2WB103,,,2018-03-11 00:00:00+00:00,2018-03-12 18:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3821,CE02SHBP,LJ01D,09-PCO2WB103,,,2018-05-13 12:00:00+00:00,2018-05-14 18:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3822,CE02SHBP,LJ01D,09-PCO2WB103,,,2018-05-23 03:00:00+00:00,2018-07-10 21:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,5612,CE02SHBP,LJ01D,05-ADCPTB104,streamed,adcp_velocity_beam,2018-06-30 02:30:00+00:00,2019-06-19 23:31:00+00:00,"Data from this ADCP have not been corrected to use the true heading instead of the internal compass. Raw data in beam coordinates from deployment 5 (2018-19), particularly E/W velocity which is reversed compared to nearby surface mooring ADCP and VELPT instruments, should be corrected using the instrument's beam 3 heading: 186 degrees. Future algorithm updates will incorporate the as-deployed heading information and make this correction prior to data delivery.",False,m.vardaro@gmail.com,suspect,[]
.AnnotationRecord,4721,CE02SHBP,LJ01D,05-ADCPTB104,streamed,adcp_velocity_beam,2018-07-10 19:23:00+00:00,2019-06-19 23:31:00+00:00,"During deployment 5 of this ADCP (2018-19), the eastward velocity was the opposite sign of eastward velocity measured by the nearby surface mooring ADCP and VELPT instruments. The northward velocity appeared normal, and no issues were identified by the vendor during refurbishment. E/W data should be considered suspect during this time range.",False,m.vardaro@gmail.com,suspect,[3819]
.AnnotationRecord,3793,CE02SHBP,LJ01D,10-PHSEND103,,,2018-07-23 15:00:00+00:00,2019-06-23 03:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,1482,CE02SHBP,,,,,2018-08-22 17:00:00+00:00,2018-08-24 20:00:00+00:00,"On Wednesday Aug 22 2018, an automatic protective shutdown of primary power to the OOI Cabled Array occurred during installation of a new chiller system. Power was restored on Aug 24. Due to loss of power to the Cabled Array marine infrastructure, data were not collected by the instruments.",False,lgarzio@marine.rutgers.edu,not_operational,[]
.AnnotationRecord,3823,CE02SHBP,LJ01D,09-PCO2WB103,,,2018-08-22 21:00:00+00:00,2018-08-31 00:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3824,CE02SHBP,LJ01D,09-PCO2WB103,,,2018-09-13 18:00:00+00:00,2018-09-14 21:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3825,CE02SHBP,LJ01D,09-PCO2WB103,,,2018-09-28 06:00:00+00:00,2018-10-11 15:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3826,CE02SHBP,LJ01D,09-PCO2WB103,,,2018-10-18 12:00:00+00:00,2018-10-19 21:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,1548,CE02SHBP,LJ01D,06-CTDBPN106,streamed,ctdbp_no_sample,2018-12-16 23:43:07+00:00,2019-01-14 21:19:29+00:00,"An anomalous drop in conductivity values from this sensor was observed, beginning in Dec. 2018. Scientific and technical analysis determined that it was likely due to a clogged conductivity cell. Power to the CTD pump was cycled on 2019-01-14, which appeared to resolve the issue and bring conductivity back into a reasonable range. Conductivity, salinity, density and salinity-corrected DO data products from this sensor should be considered suspect during this time range. A subsequent drop in conductivity values on 2019-01-18 indicates the issue may have reoccurred, so investigation is ongoing. ",False,m.vardaro@gmail.com,suspect,"[3648, 5, 13, 14]"
.AnnotationRecord,3827,CE02SHBP,LJ01D,09-PCO2WB103,,,2019-06-20 03:00:00+00:00,2019-06-23 06:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,5611,CE02SHBP,LJ01D,05-ADCPTB104,streamed,adcp_velocity_beam,2019-06-23 03:36:00+00:00,2020-08-12 21:24:00+00:00,Data from this ADCP have not been corrected to use the true heading instead of the internal compass. Raw data in beam coordinates from deployment 6 (2019-20) should be corrected using the instrument's beam 3 heading: 195 degrees. Future algorithm updates will incorporate the as-deployed heading information and make this correction prior to data delivery.,False,m.vardaro@gmail.com,suspect,[]
.AnnotationRecord,3828,CE02SHBP,LJ01D,09-PCO2WB103,,,2019-07-26 15:00:00+00:00,2019-07-30 15:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,2471,CE02SHBP,LJ01D,07-VEL3DC108,streamed,vel3d_cd_velocity_data,2019-08-02 18:58:43+00:00,2020-08-12 21:24:00+00:00,Instrument experienced port power failure on 08/02/2019 and was taken offline.,False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,3794,CE02SHBP,LJ01D,10-PHSEND103,,,2019-08-25 00:00:00+00:00,2019-08-30 09:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,3795,CE02SHBP,LJ01D,10-PHSEND103,,,2019-09-28 09:00:00+00:00,2019-10-01 12:00:00+00:00,HITL review and automated quality assessments determined that the data during this time period are inaccurate. Avoid using the highlighted data in any analysis.,False,m.vardaro@gmail.com,fail,[]
