@class,id,subsite,node,sensor,method,stream,beginDT,endDT,annotation,exclusionFlag,source,qcFlag,parameters
.AnnotationRecord,4591,RS01SLBS,LJ01A,11-OPTAAC103,,,2022-12-13 18:20:00+00:00,2022-12-30 18:58:00+00:00,"The OPTAA port on LJ01A was in an alarmed state. The channel was re-enabled and loggers were restarted, and data are coming through again. There is no indication of instrument issues, so this is likely a recurring communications issue. Data are sporadic and the channel will need to be monitored.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,4635,RS01SLBS,LJ01A,11-OPTAAC103,,,2023-01-05 07:21:00+00:00,2023-01-11 20:28:00+00:00,"Logger was not receiving data from OPTAA instrument. This appears to be a repeat failure mode on this port, including prior to 2022 deployments. No ground fault detected.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,4621,RS01SLBS,,,,,2023-01-11 20:28:00+00:00,2023-01-13 01:19:00+00:00,"Shore Station PFEs failed during chiller repair work, bringing down the north and south lines of the array. PFEs and secondary infrastructure were brought back online following chiller part replacement and repairs.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,4636,RS01SLBS,LJ01A,11-OPTAAC103,,,2023-01-13 04:54:00+00:00,2023-08-17 02:02:00+00:00,"Logger was not receiving data from OPTAA instrument, so the port was power cycled and data flow resumed. No ground fault detected, but this instrument port has had fault issues in the past, so mission execution was disabled. EDIT: following the restart, communication failed again in under a minute. The port has been powered down and the instrument status changed to offline.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,4763,RS01SLBS,,,,,2023-06-18 06:26:11+00:00,2023-06-20 20:45:16+00:00,"A utility power outage at the shore station and subsequent delayed transition to generator caused the PFEs to shut down. Power was restored, secondary infrastructure restarted, and instrument logging resumed on 20 June.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,4813,RS01SLBS,,,,,2023-07-22 13:43:00+00:00,2023-07-26 17:50:00+00:00,An issue with the chillers at the shore station resulted in a system shutdown. The system was brought back online following repairs and testing.,False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,4871,RS01SLBS,LJ01A,11-OPTAAC103,,,2023-08-18 14:33:00+00:00,2024-08-13 20:34:00+00:00,"Due to vendor calibration that used in-house flow tubes of different internal diameters than the instrument-specific tubes that were delivered and are currently deployed, the calibration coefficients for both a and c sensors are erroneous. Unfortunately, this instrument cannot be recalibrated post-deployment and the data should not be used.",True,m.vardaro@gmail.com,fail,[]
.AnnotationRecord,5282,RS01SLBS,,,,,2023-11-26 14:42:46+00:00,2023-12-19 17:04:00+00:00,Power to both RCA cable segments was unexpectedly lost on 26 November due to a faulty card in the high voltage power supply. All deployed infrastructure was offline until the card and controller computer motherboard could be replaced.,False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,5510,RS01SLBS,LJ01A,05-HPIESA101,streamed,echo_sounding,2023-12-24 23:52:58+00:00,2024-08-14 20:53:00+00:00,"The instrument is operational and reporting data, but the echo sounding (IES) sensor is not responding. There are no echo_sounding data from this instrument during this time range.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,5377,RS01SLBS,MJ01A,,,,2024-01-13 03:45:33+00:00,2024-08-10 04:01:00+00:00,"Communications were lost with junction box MJ01A despite several attempts to cycle power. Investigation is ongoing, but all instruments are offline.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,5386,RS01SLBS,,,,,2024-01-24 17:40:35+00:00,2024-01-24 23:43:24+00:00,"Power feed equipment at the shore station unexpectedly powered down due to an interruption in flow from the chillers during pump replacement and testing of a purge valve. Installation and maintenance of the chillers was completed later in the morning, the system was powered on in the afternoon, all tests successfully passed, and primary and secondary nodes, platforms, and instruments were then powered back up.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,5477,RS01SLBS,,,,,2024-04-02 01:14:14+00:00,2024-04-04 00:10:27+00:00,"Equipment at the shore station unexpectedly powered down due to a chiller failure and incomplete failover to secondary unit. Repairs were completed later in the day, the system was powered on for testing, and then primary and secondary nodes, platforms, and instruments were brought back up.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,5555,RS01SLBS,,,,,2024-05-06 15:16:48+00:00,2024-05-07 16:49:50+00:00,"North and south lines powered down for DAS experiment, chiller pump replacement, and network switch replacement at shore station.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,5622,RS01SLBS,LJ01A,10-ADCPTE101,,,2024-05-10 16:00:00+00:00,2024-05-12 00:00:00+00:00,A temporary distortion of the Earth’s magnetic field following a severe solar storm created compass data fluctuations between 10-12 May 2024.,False,m.vardaro@gmail.com,suspect,[]
.AnnotationRecord,5628,RS01SLBS,,,,,2024-05-29 13:33:45+00:00,2024-05-30 16:36:37+00:00,A problem occurred during a routine switch from chiller #1 to #2 that resulted in power dropping to both lines.,False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,5687,RS01SLBS,,,,,2024-07-03 10:16:10+00:00,2024-07-05 18:13:56+00:00,"Shore Station Chiller #2 did not successfully transfer back to chiller #1 following a fault alarm, causing a low flow alarm. This triggered a shutdown of the PFE.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,5715,RS01SLBS,LJ01A,10-ADCPTE101,,,2024-07-15 12:28:22+00:00,2024-07-22 13:01:39+00:00,"No data are being received from the instrument, despite receiving ping responses from digi, and attempts to power cycle the ADCP. Status changed to troubleshooting.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,5825,RS01SLBS,,,,,2024-09-18 01:53:00+00:00,2024-09-19 00:06:00+00:00,"Following a chiller changeover after a regular maintenance check, a low flow to High Voltage Power Supply (HVPS) Nos. 1 and 2 caused the system to power down. Wiring was inspected by vendor, a 5-second delay scenario was removed, and all deployed primary and secondary infrastructure are now back online.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,5890,RS01SLBS,LJ01A,05-HPIESA101,streamed,horizontal_electric_field,2024-10-24 15:08:00+00:00,2025-08-05 20:55:00+00:00,HEF is not responding or outputting data. IES appears to be operating normally. No change after power cycle (10/30/2024). Data files indicate there may have been frequent HEF reboots over past few days and now some checksum errors.,False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,5960,RS01SLBS,LJ01A,10-ADCPTE101,streamed,,2024-12-06 05:29:29+00:00,2024-12-10 01:08:00+00:00,"Port was not responding to pings, and no mac address reported by Moxa. Disabled and re-enabled port to cycle digi power, and port/instrument came up normally after that.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,5965,RS01SLBS,,,,,2024-12-11 14:35:27+00:00,2024-12-12 02:32:45+00:00,"On Dec 11 at 0636 PT, shore station Chiller No. 2 pump failure caused the system to power down. Maintenance vendor testing could not identify an issue and the failure was not able to be recreated. Power feed equipment was energized and the North and South cables re-powered, followed by the deployed infrastructure.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,5997,RS01SLBS,LJ01A,10-ADCPTE101,streamed,,2024-12-12 02:32:45+00:00,2024-12-12 20:33:00+00:00,"Port was not responding to pings, and no mac address reported by Moxa. Disabled and re-enabled port to cycle digi power and port/instrument came up normally.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,5981,RS01SLBS,,,,,2024-12-14 14:03:53+00:00,2024-12-14 22:54:00+00:00,A lightning strike close to the shore station resulted in the opening of the HV breakers feeding the cables. The PFE was secured and visual inspections performed to ensure there was no equipment damage. System lightning protection performed as expected and power was restored and instruments started back up within 10 hours.,False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,6165,RS01SLBS,LJ01A,10-ADCPTE101,streamed,,2024-12-25 16:07:00+00:00,,"ADCPTE101 on LJ01A at Slope Base stopped delivering data on 12/25. There was no ping response from digi, and we were not able to restore ping response through disabling and re-enabling the port. The ADCP has been marked as offline and left powered off for now.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,6315,RS01SLBS,,,,,2025-05-13 15:38:07+00:00,2025-05-13 19:36:25+00:00,All cabled instruments were temporarily powered down to replace 14-year-old out of band switches at the shore station.,False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,6846,RS01SLBS,LJ01A,05-HPIESA101,streamed,,2025-08-06 20:29:00+00:00,,"After instrument swap upon power on and running start-up commands, IES reported errors related to release battery; also no evidence of time-of-day information being received.",False,m.vardaro@gmail.com,suspect,[]
.AnnotationRecord,6836,RS01SLBS,LJ01A,12-CTDPFB101,streamed,ctdpf_optode_sample,2026-04-12 02:23:58+00:00,2026-04-14 10:56:00+00:00,"HITL review showed a sudden and persistent drop in conductivity values that could be due to a clogged conductivity cell. Any parameters that rely on conductivity (salinity, density, etc.) should be used with caution during this time period.",False,m.vardaro@gmail.com,suspect,[]
