@class,id,subsite,node,sensor,method,stream,beginDT,endDT,annotation,exclusionFlag,source,qcFlag,parameters
.AnnotationRecord,1227,RS03AXBS,LJ03A,12-CTDPFB301,streamed,ctdpf_optode_sample,2016-06-16 00:57:08+00:00,2016-06-19 18:14:50+00:00,Data interruption.,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,4324,RS03AXBS,LJ03A,12-DOSTAD301,,do_stable_sample,2016-07-11 23:33:20+00:00,2017-08-01 12:20:00+00:00,"Due to errors during vendor calibration, there were issues with the onboard-calculated O2 products during this deployment. The calibration files have been corrected, and the O2 values derived using the external OOI Stern-Volmer-Uchida algorithm [DO from Phase (L1 product) and DO from Phase - Corrected (L2 product)] should be considered valid. The onboard-calculated Stern-Volmer values [DO from Onboard Calculation (L1) and DO from Onboard Calculation - Corrected (L2)] should NOT be used during this time range.",False,m.vardaro@gmail.com,fail,"[964, 14]"
.AnnotationRecord,1912,RS03AXBS,LJ03A,10-ADCPTE303,streamed,adcp_velocity_beam,2016-07-12 00:00:00+00:00,2017-07-31 00:00:00+00:00,"Possible electrical interference during Deployment 3 of this instrument caused an irregular data pattern in the adcp_velocity_beam-pressure parameter, making these data suspect. Pressure data from this deployment should not be used to calculate bin depths.",False,m.vardaro@gmail.com,suspect,"[8083, 8084, 8085, 710, 7983]"
.AnnotationRecord,3,RS03AXBS,LJ03A,12-CTDPFB301,streamed,ctdpf_optode_sample,2016-07-12 00:00:00+00:00,2017-08-01 12:41:00+00:00,"EDIT: Due to errors during vendor calibration, there were issues with the onboard-calculated O2 products during this deployment. The calibration files have been corrected, and the O2 values derived using the external OOI Stern-Volmer-Uchida algorithm [DO from Phase (L1 product) and DO from Phase - Corrected (L2 product)] should be considered valid. The onboard-calculated Stern-Volmer values [DO from Onboard Calculation (L1) and DO from Onboard Calculation - Corrected (L2)] should NOT be used during this time range.",False,friedrich.knuth@rutgers.edu,fail,"[964, 14]"
.AnnotationRecord,1228,RS03AXBS,,,,,2016-07-12 02:53:00+00:00,2016-07-12 03:51:00+00:00,Note: Unexplained loss of power at Pittock Building in Portland,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1229,RS03AXBS,,,,,2016-12-17 18:00:00+00:00,2016-12-17 19:00:00+00:00,Note: Corvalis data center lost power,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1230,RS03AXBS,,,,,2016-12-22 01:50:00+00:00,2016-12-23 12:44:00+00:00,Note: Fiber break in Portland due to train crash,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1231,RS03AXBS,,,,,2017-01-08 19:58:00+00:00,2017-01-08 21:41:00+00:00,Note: Network outage during major Seattle utility power failure,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1232,RS03AXBS,,,,,2017-01-09 18:32:00+00:00,2017-01-09 21:30:00+00:00,Note: Lightning strike in Pacific City led to data interruption through isolation of both cable lines from shore station equipment.,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1233,RS03AXBS,,,,,2017-02-07 13:00:00+00:00,2017-02-07 15:00:00+00:00,Note: Outage during PNWGP 1-hour router-maintenance,False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,1234,RS03AXBS,LJ03A,12-CTDPFB301,streamed,ctdpf_optode_sample,2017-02-15 14:43:05+00:00,2017-02-16 22:09:06+00:00,Data interruption.,False,knuth@marine.rutgers.edu,not_available,[]
.AnnotationRecord,1235,RS03AXBS,,,,,2017-02-15 14:43:06+00:00,2017-02-15 17:16:00+00:00,"Note: On Wednesday, February 15, power to the North and South cable lines of the Cabled Array was interrupted and all deployed infrastructure went offline.  Power was restored on February 16. No hardware issue subsea was identified.",False,knuth@marine.rutgers.edu,,[]
.AnnotationRecord,5505,RS03AXBS,LJ03A,10-ADCPTE303,,,2017-07-31 01:00:00+00:00,2021-09-03 03:00:00+00:00,"When deployed, the ADCP was configured to collect data over 100 bins, rather than the specified 50 bins.",False,m.vardaro@gmail.com,suspect,[]
.AnnotationRecord,4347,RS03AXBS,LJ03A,12-CTDPFB301,streamed,ctdpf_optode_sample,2017-07-31 22:38:00+00:00,2021-08-03 20:43:00+00:00,"Analog output from the optodes is produced by using a digital to analog converter (DAC). DAC configuration was initially only done at power up or reset, but firmware version 4.6.4 began updating configuration each time the analog output value was updated to ensure long-term continuous operation. Unfortunately, this also produced a voltage jump, creating erratic noise in the output data. The firmware has been corrected, but only the onboard-calculated Stern-Volmer values [DO from Onboard Calculation (L1 product; 'ctd_tc_oxygen') and DO from Onboard Calculation - Corrected (L2 product; 'dissolved_oxygen')] should be used during this annotated time range, NOT the 'DO from Phase' data which contain the noisy analog signal.",False,m.vardaro@gmail.com,suspect,"[8109, 8110]"
.AnnotationRecord,4340,RS03AXBS,LJ03A,12-DOSTAD301,streamed,do_stable_sample,2017-07-31 22:38:00+00:00,2021-08-03 20:43:00+00:00,"Analog output from the optodes is produced by using a digital to analog converter (DAC). DAC configuration was initially only done at power up or reset, but firmware version 4.6.4 began updating configuration each time the analog output value was updated to ensure long-term continuous operation. Unfortunately, this also produced a voltage jump, creating erratic noise in the output data. The firmware has been corrected, but only the onboard-calculated Stern-Volmer values [DO from Onboard Calculation (L1 product; 'ctd_tc_oxygen') and DO from Onboard Calculation - Corrected (L2 product; 'dissolved_oxygen')] should be used during this annotated time range, NOT the 'DO from Phase' data which contain the noisy analog signal.",False,m.vardaro@gmail.com,suspect,"[8107, 8108]"
.AnnotationRecord,326,RS03AXBS,,,,,2018-01-19 03:00:01+00:00,2018-01-19 19:00:01+00:00,A brief violent storm caused loss of power to both the North and South cable lines and the deployed infrastructure during this time. For more information please contact help@oceanobservatories.org. (Redmine # 13109),False,friedrich.knuth@rutgers.edu,not_operational,[]
.AnnotationRecord,1491,RS03AXBS,,,,,2018-08-22 17:00:00+00:00,2018-08-24 20:00:00+00:00,"On Wednesday Aug 22 2018, an automatic protective shutdown of primary power to the OOI Cabled Array occurred during installation of a new chiller system. Power was restored on Aug 24. Due to loss of power to the Cabled Array marine infrastructure, data were not collected by the instruments.",False,lgarzio@marine.rutgers.edu,not_operational,[]
.AnnotationRecord,2473,RS03AXBS,MJ03A,06-PRESTA301,streamed,prest_real_time,2020-02-15 15:32:25+00:00,2020-08-05 15:06:00+00:00,"Instrument stopped sending data on 02/15/2020. Offline.
",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,2364,RS03AXBS,,,streamed,,2020-05-09 05:16:00+00:00,2020-06-01 21:38:00+00:00,"On 8 May 2020 at approximately 10:15 pm PDT, the Power Feed Equipment (PFE) at the shore station in Pacific City, OR shut down due to a critical alarm in the chilled water system that provides cooling to the PFE. This resulted in the automatic protective shutdown of the primary power source for the Regional Cabled Array, which meant the system was not collecting data.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,2540,RS03AXBS,,,streamed,,2020-09-22 14:01:58+00:00,2020-09-23 00:11:00+00:00,Chiller issue during failover testing,False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,2644,RS03AXBS,,,streamed,,2021-01-13 10:35:58+00:00,2021-01-15 18:34:40+00:00,"Adverse weather in Pacific City, OR on 13 Jan 2021 resulted in multiple loss of power events at the cable shore station. This resulted in a fault in the emergency diesel control system and loss of power to the Cabled Array. NMS server issues were resolved and power began to be restored on 15 Jan.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,3280,RS03AXBS,,,,,2021-10-05 13:45:00+00:00,2021-10-06 20:19:00+00:00,"At 06:37 PDT, power to the observatory went down due to a pump failure in Chiller #1. Chiller #2 did pick up the load, but not in time for power to automatically shut down to prevent the system from overheating.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,3319,RS03AXBS,,,,,2021-11-01 15:27:00+00:00,2021-11-06 00:00:00+00:00,The observatory was taken offline for a planned outage at 08:00PDT 2021-11-01 in order to perform a series of DAS experiments using the fiber optic cables and for system maintenance.,False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,3661,RS03AXBS,,,,,2022-02-13 13:39:47+00:00,2022-02-16 00:19:00+00:00,"A primary node communications issue on PN03A and PN03B at Axial Seamount caused science ports to be turned off. The issue was investigated, and science ports were powered on again after ~48 hours.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,3654,RS03AXBS,LJ03A,05-HPIESA301,streamed,,2022-02-19 21:52:00+00:00,2022-03-03 00:39:00+00:00,The HPIES instrument is not responding to commands. Update on 3/2/2022: The instrument is now responsive to commands after PN3A science ports were down for a few days due to OOB issues. Status updated to operational.,False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,3671,RS03AXBS,,,,,2022-02-19 21:53:00+00:00,2022-02-22 18:08:00+00:00,"A glitch in the OOB network triggered a failsafe condition in PN03A and PN03B that cut power to the science ports on these primary nodes. As a result, instruments and nodes downstream of 3A and 3B were offline.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,3749,RS03AXBS,,,,,2022-02-28 13:44:00+00:00,2022-03-03 00:24:00+00:00,"A glitch in the OOB network triggered a failsafe condition in PN03A and PN03B that cut power to the science ports on these primary nodes. As a result, instruments and nodes downstream of 3A and 3B were offline.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,4240,RS03AXBS,,,,,2022-06-15 11:24:00+00:00,2022-06-17 22:27:00+00:00,An OOB system issue caused the Primary Nodes on the North line to turn their science ports off. We were able to reset the OOB system and ports were reactivated. Investigation is ongoing.,False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,4233,RS03AXBS,LJ03A,05-HPIESA301,streamed,,2022-06-18 00:13:00+00:00,2022-08-27 23:46:00+00:00,"Upon initial power up after being offline for cable downtime, instrument was unable to start a mission file. During later troubleshooting, the instrument became completely unresponsive to commands.  Instrument status changed to failed and powered down.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,4323,RS03AXBS,LJ03A,05-HPIESA301,streamed,,2022-08-01 16:55:45+00:00,2022-08-27 23:46:00+00:00,"HEF mission not starting, likely due to lack of space in memory.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,4437,RS03AXBS,LJ03A,05-HPIESA301,streamed,,2022-10-31 17:50:00+00:00,2023-09-02 21:04:00+00:00,"The port has a ground failure that started in late Sept. We then failed to regain comms after repowering following a North line outage on Oct. 30-31. Power cycling and port cycling did not result in restoration of comms, so the instrument was powered off and alarms silenced.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,4548,RS03AXBS,,,,,2022-11-29 20:38:00+00:00,2022-12-01 23:29:00+00:00,"After a pump failure in one of the shore station chillers and a successful failover switch, a secondary chiller went offline during repairs and brought down power to the array. The pump has been replaced and both chillers are back online.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,4630,RS03AXBS,,,,,2023-01-11 20:28:00+00:00,2023-01-13 01:45:00+00:00,"Shore Station PFEs failed during chiller repair work, bringing down the north and south lines of the array. PFEs and secondary infrastructure were brought back online following chiller part replacement and repairs.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,4772,RS03AXBS,,,,,2023-06-18 06:26:11+00:00,2023-06-20 21:06:25+00:00,"A utility power outage at the shore station and subsequent delayed transition to generator caused the PFEs to shut down. Power was restored, secondary infrastructure restarted, and instrument logging resumed on 20 June.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,4823,RS03AXBS,,,,,2023-07-22 13:43:00+00:00,2023-07-26 19:43:00+00:00,An issue with the chillers at the shore station resulted in a system shutdown. The system was brought back online following repairs and testing.,False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,5511,RS03AXBS,LJ03A,05-HPIESA301,streamed,echo_sounding,2023-09-02 21:04:00+00:00,2024-05-07 21:42:04+00:00,"HPIES was operational and reporting data, but the echo sounding (IES) sensor was not responding (usually output in messages with the prefix #5). As a work-around, we turned on the IES opto coupler to enable all messages with the prefix #4 to be received, and pressure and temperature data delivery resumed.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,4872,RS03AXBS,LJ03A,11-OPTAAC303,,,2023-09-13 14:04:00+00:00,2024-08-30 03:35:00+00:00,"Due to vendor calibration that used in-house flow tubes of different internal diameters than the instrument-specific tubes that were delivered and are currently deployed, the calibration coefficients for both a and c sensors are erroneous and data should not be used. We will receive new calibration coefficients upon recovery that will be used to post-process the data following this year's deployment, at which point an update will be issued.",True,m.vardaro@gmail.com,suspect,[]
.AnnotationRecord,5291,RS03AXBS,,,,,2023-11-26 14:42:46+00:00,2023-12-15 00:15:00+00:00,Power to both RCA cable segments was unexpectedly lost on 26 November due to a faulty card in the high voltage power supply. All deployed infrastructure was offline until the card and controller computer motherboard could be replaced.,False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,5396,RS03AXBS,,,,,2024-01-24 17:40:35+00:00,2024-01-25 00:12:35+00:00,"Power feed equipment at the shore station unexpectedly powered down due to an interruption in flow from the chillers during pump replacement and testing of a purge valve. Installation and maintenance of the chillers was completed later in the morning, the system was powered on in the afternoon, all tests successfully passed, and primary and secondary nodes, platforms, and instruments were then powered back up.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,5433,RS03AXBS,MJ03A,12-VEL3DB301,,,2024-02-04 13:01:16+00:00,2024-02-14 01:11:27+00:00,"HITL review found noisy and random high values, starting around 02/05. Investigation is ongoing.",False,m.vardaro@gmail.com,suspect,[]
.AnnotationRecord,5486,RS03AXBS,,,,,2024-04-02 01:14:14+00:00,2024-04-04 01:03:12+00:00,"Equipment at the shore station unexpectedly powered down due to a chiller failure and incomplete failover to secondary unit. Repairs were completed later in the day, the system was powered on for testing, and then primary and secondary nodes, platforms, and instruments were brought back up.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,5564,RS03AXBS,,,,,2024-05-06 15:16:48+00:00,2024-05-07 16:44:17+00:00,"North and south lines powered down for DAS experiment, chiller pump replacement, and network switch replacement at shore station.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,5624,RS03AXBS,LJ03A,10-ADCPTE303,,,2024-05-10 16:00:00+00:00,2024-05-12 00:00:00+00:00,A temporary distortion of the Earth’s magnetic field following a severe solar storm created compass data fluctuations between 10-12 May 2024.,False,m.vardaro@gmail.com,suspect,[]
.AnnotationRecord,5637,RS03AXBS,,,,,2024-05-29 13:33:45+00:00,2024-05-30 17:16:52+00:00,A problem occurred during a routine switch from chiller #1 to #2 that resulted in power dropping to both lines.,False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,5696,RS03AXBS,,,,,2024-07-03 10:16:10+00:00,2024-07-05 19:25:25+00:00,"Shore Station Chiller #2 did not successfully transfer back to chiller #1 following a fault alarm, causing a low flow alarm. This triggered a shutdown of the PFE.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,5811,RS03AXBS,LJ03A,12-CTDPFB301,streamed,,2024-08-30 11:35:00+00:00,2024-09-02 21:11:17+00:00,"CTD would not respond to commands after deployment. Data format was set to output engineering units in ascii text, not the raw HEX data that is expected by CI data parsers. Instrument was recovered, comms were tested and found to be working, output format changed to raw HEX, and it was then redeployed. Still no response to commands after redeployment, but data format is correct.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,5834,RS03AXBS,,,,,2024-09-18 01:53:00+00:00,2024-09-19 00:06:00+00:00,"Following a chiller changeover after a regular maintenance check, a low flow to High Voltage Power Supply (HVPS) Nos. 1 and 2 caused the system to power down. Wiring was inspected by vendor, a 5-second delay scenario was removed, and all deployed primary and secondary infrastructure are now back online.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,5975,RS03AXBS,,,,,2024-12-11 14:35:27+00:00,2024-12-12 04:06:04+00:00,"On Dec 11 at 0636 PT, shore station Chiller No. 2 pump failure caused the system to power down. Maintenance vendor testing could not identify an issue and the failure was not able to be recreated. Power feed equipment was energized and the North and South cables re-powered, followed by the deployed infrastructure.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,5991,RS03AXBS,,,,,2024-12-14 14:03:53+00:00,2024-12-14 23:51:52+00:00,A lightning strike close to the shore station resulted in the opening of the HV breakers feeding the cables. The PFE was secured and visual inspections performed to ensure there was no equipment damage. System lightning protection performed as expected and power was restored and instruments started back up within 10 hours.,False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,6277,RS03AXBS,MJ03A,06-PRESTA301,streamed,,2025-04-10 01:00:16+00:00,2025-04-17 02:55:10+00:00,"Following an MJ03A power cycle, data were not being transmitted from VEL and PRESTA sensors on MJ03A. Instruments were powered on and the port agent and driver logs showed current and live data; port agents and drivers were restarted but data are still not flowing. Logging into digi revealed that the NTP server address on both digi units was the MJ01A NTP server, resulting in incorrect time sync. The NTP server address was corrected on both digis and time sync was corrected.",False,m.vardaro@gmail.com,not_available,[]
.AnnotationRecord,6278,RS03AXBS,MJ03A,12-VEL3DB301,streamed,,2025-04-10 01:00:16+00:00,2025-04-17 02:55:10+00:00,"Following an MJ03A power cycle, data were not being transmitted from VEL and PRESTA sensors on MJ03A. Instruments were powered on and the port agent and driver logs showed current and live data; port agents and drivers were restarted but data are still not flowing. Logging into digi revealed that the NTP server address on both digi units was the MJ01A NTP server, resulting in incorrect time sync. The NTP server address was corrected on both digis and time sync was corrected.",False,m.vardaro@gmail.com,not_available,[]
.AnnotationRecord,6325,RS03AXBS,,,,,2025-05-13 15:38:07+00:00,2025-05-13 19:42:15+00:00,All cabled instruments were temporarily powered down to replace 14-year-old out of band switches at the shore station.,False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,6615,RS03AXBS,LJ03A,05-HPIESA301,streamed,,2025-08-08 16:20:00+00:00,2025-11-03 22:24:00+00:00,The HPIES instrument was communicating intermittently and only via IES channels (likely due to cable issues) and never came back online following node power off during the 2025 refurbishment cruise.,False,m.vardaro@gmail.com,not_available,[]
.AnnotationRecord,6616,RS03AXBS,LJ03A,05-HPIESA301,streamed,,2025-11-03 22:24:00+00:00,,"When checking HPIESA301 status, the instrument was found powered down. It responded to power up, but there was nonvalid data intermixed with nominal messages being received.  Normal start-up message sequence received an error from HEF and no response from the IES. The instrument will be powered down and marked as failed.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,6620,RS03AXBS,LJ03A,11-OPTAAC303,streamed,,2025-11-04 21:03:00+00:00,2025-11-06 17:06:00+00:00,"The EMS experienced a connection issue to a number of north-line node controllers, which in turn caused the OPTAA power-on script to fail to execute. The EMS server has been restarted and connection between EMS and LJ03A has resumed; the cron job should run successfully when next scheduled.",False,m.vardaro@gmail.com,not_operational,[]
.AnnotationRecord,6884,RS03AXBS,LJ03A,12-CTDPFB301,streamed,ctdpf_optode_sample,2026-06-08 00:37:26+00:00,2026-06-09 07:52:12+00:00,"HITL review showed a sudden and persistent drop in conductivity values that could be due to a clogged conductivity cell. Any parameters that rely on conductivity (salinity, density, etc.) should be used with caution during this time period.",False,m.vardaro@gmail.com,suspect,"[964, 836, 197, 14]"
